   DATE         TIME     LAT.   LONG.  DEPTH    MAGNITUDE            
                   (GMT)    (N)    (E)    (km)       (Local)
 2017 SEP 16   11 54 07.1 38.9378 26.2043   12         2.8
 2017 SEP 16   12 22 48.2 39.0770 26.4949   10         2.0
 2017 SEP 16   12 46 01.5 37.1827 27.7320    8         3.4
 2017 SEP 16   12 53 36.3 37.9243 23.0516   18         1.2
 2017 SEP 16   12 54 30.6 35.9642 27.5685    6         2.8
 2017 SEP 16   13 24 20.1 37.4665 21.0360    7         1.8
 2017 SEP 16   13 30 17.0 38.2022 20.3908   15         1.8
 2017 SEP 16   13 31 31.8 38.3272 22.3307   10         1.5
 2017 SEP 16   14 04 06.9 38.1988 22.6413   16         1.4
 2017 SEP 16   14 42 44.3 39.3755 26.3618   14         1.8
 2017 SEP 16   15 03 06.7 38.0433 22.8742   88         1.8
 2017 SEP 16   16 29 20.8 36.8047 22.0547   15         2.3
 2017 SEP 16   17 15 02.0 35.2266 23.0547   13         2.3
 2017 SEP 16   17 30 26.6 35.5948 25.1248   55         3.0
 2017 SEP 16   17 53 05.0 39.1797 26.0391   11         1.7
 2017 SEP 16   18 20 22.0 40.7109 22.5547   11         1.4
 2017 SEP 16   18 30 23.5 38.3672 22.0234   12         1.7
 2017 SEP 16   19 06 48.9 38.9766 22.1016   15         1.4
 2017 SEP 16   19 53 25.3 38.7132 21.9933   23         2.4
 2017 SEP 16   20 08 11.9 38.5375 21.4842   15         1.2
 2017 SEP 16   20 33 08.0 39.6678 23.9605   12         1.6
 2017 SEP 16   20 38 01.7 35.9387 27.6407   16         3.6
 2017 SEP 16   21 34 19.1 40.1484 23.5391    8         1.1
 2017 SEP 16   21 44 20.0 38.7109 22.0078   18         1.3
 2017 SEP 16   21 45 15.7 40.9141 19.6328   22         1.8
 2017 SEP 16   21 47 37.5 38.1953 22.6016   17         1.0
 2017 SEP 16   22 11 21.3 36.9141 27.5859   16         2.4
 2017 SEP 16   23 07 19.1 41.3113 22.7225    5         1.0
 2017 SEP 16   23 10 41.7 38.2352 20.5600   20         0.9
 2017 SEP 16   23 14 28.5 37.2109 21.9922   12         1.7
 2017 SEP 16   23 19 20.1 38.0667 21.5378   20         3.3
 2017 SEP 16   23 33 25.3 36.7245 25.6192   12         2.9
 2017 SEP 17   00 17 21.7 38.5693 25.3562   10         2.1
 2017 SEP 17   00 19 40.6 38.7535 22.2725   23         1.3
 2017 SEP 17   00 19 48.8 39.4080 26.3702   12         1.9
 2017 SEP 17   00 27 58.8 41.3442 22.7222    8         1.7
 2017 SEP 17   00 58 49.5 39.4267 26.3735   12         2.1
 2017 SEP 17   01 02 34.8 39.9463 20.6396   18         2.7
 2017 SEP 17   01 48 02.4 37.6202 22.3788   55         1.3
 2017 SEP 17   02 01 19.0 37.3195 20.7205    5         2.3
 2017 SEP 17   02 32 45.8 38.7190 20.5802    8         1.0
 2017 SEP 17   02 34 11.0 37.8685 20.0487    6         2.5
 2017 SEP 17   02 42 32.5 38.4780 21.5913   11         1.4
 2017 SEP 17   02 43 56.5 36.2860 21.9452    5         2.3
 2017 SEP 17   02 55 37.5 38.1853 22.8072   14         2.9
 2017 SEP 17   03 27 36.5 39.6172 26.4297   13         1.9
 2017 SEP 17   03 36 24.4 37.2266 22.0547    7         1.4
 2017 SEP 17   04 54 32.1 40.8929 23.4979   15         2.7
 2017 SEP 17   05 00 11.0 38.5707 20.5641   14         0.9
 2017 SEP 17   07 38 34.4 39.4221 26.3750   16         3.5
 2017 SEP 17   07 42 33.8 39.4609 26.4141   13         2.4
 2017 SEP 17   08 15 23.8 36.6943 21.7236   26         2.4
 2017 SEP 17   08 53 58.8 39.5078 26.1172   14         1.4
 2017 SEP 17   09 33 29.9 38.4998 23.5583   16         1.3
 2017 SEP 17   09 41 19.4 39.7109 23.7578   20         1.4
 2017 SEP 17   09 52 14.4 39.9297 20.6484   22         1.9
 2017 SEP 17   10 48 22.5 38.4453 23.4922    8         1.8
 2017 SEP 17   11 03 14.6 38.7578 20.5547    7         1.2
 2017 SEP 17   13 10 58.5 38.4229 23.4521   18         1.7
 2017 SEP 17   14 29 34.4 39.2878 24.0117    7         4.1
 2017 SEP 17   14 34 26.3 39.2844 24.0024   13         2.8
 2017 SEP 17   14 46 08.1 39.4375 20.6870    5         1.5
 2017 SEP 17   15 08 33.2 39.4574 23.8788   51         2.8
 2017 SEP 17   15 24 24.1 35.5957 22.5293   32         2.1
 2017 SEP 17   16 37 01.3 41.6016 25.0078   12         3.0
 2017 SEP 17   16 56 19.1 38.3359 20.4766   22         1.3
 2017 SEP 17   18 11 57.2 40.0547 20.8359   18         1.3
 2017 SEP 17   19 14 57.4 39.8433 20.6450    6         1.7
 2017 SEP 17   20 43 26.5 39.7708 20.6982    6         1.6
 2017 SEP 17   21 31 24.9 36.3047 21.7266   22         3.0
 2017 SEP 17   22 35 56.8 38.5300 20.4868   14         0.9
 2017 SEP 17   22 40 40.9 38.0127 22.0459    8         1.3
 2017 SEP 17   22 42 45.1 40.6328 23.2891    6         1.6
 2017 SEP 17   23 02 03.6 37.8984 22.6641   11         1.8
 2017 SEP 18   00 01 34.3 37.8545 22.9268    8         1.4
 2017 SEP 18   00 03 21.2 40.0158 24.4945   16         1.3
 2017 SEP 18   01 06 56.1 38.4352 21.9200    9         1.4
 2017 SEP 18   01 11 43.3 38.1052 20.6412   20         1.3
 2017 SEP 18   01 32 21.1 40.7405 21.5975   30         1.4
 2017 SEP 18   01 35 36.4 38.9618 26.2407    8         1.7
 2017 SEP 18   01 46 58.5 37.8787 21.0038   14         2.4
 2017 SEP 18   02 45 19.5 38.4190 21.8557   10         2.2
 2017 SEP 18   02 59 17.6 38.1367 20.3667   18         2.0
 2017 SEP 18   03 23 26.6 36.9022 27.0513   11         3.0
 2017 SEP 18   04 17 36.5 39.5523 26.0483   12         1.4
 2017 SEP 18   04 26 43.2 36.7060 26.8750  141         3.4
 2017 SEP 18   05 39 31.0 37.4183 22.7298   12         2.2
 2017 SEP 18   06 06 55.0 40.6263 21.6847    5         2.5
 2017 SEP 18   06 20 38.4 40.6610 21.6738   12         1.7
 2017 SEP 18   06 21 10.9 38.3828 20.4313   13         1.4
 2017 SEP 18   06 44 31.0 38.3770 20.4290   14         1.3
 2017 SEP 18   07 55 08.9 38.9165 24.3677   12         2.1
 2017 SEP 18   09 05 34.9 34.8180 23.0788   23         3.0
 2017 SEP 18   09 09 46.6 34.8915 23.1457   17         2.9
 2017 SEP 18   09 23 31.5 36.9547 27.5490   15         2.7
 2017 SEP 18   09 29 49.2 40.1321 19.8587   12         2.0
 2017 SEP 18   11 51 49.9 38.3377 23.5177   14         1.6
 2017 SEP 18   12 10 01.2 34.9643 23.4462   22         2.1
 2017 SEP 18   12 44 40.4 41.2057 20.9482    8         2.4
 2017 SEP 18   13 22 18.1 36.5828 26.8100  148         2.7
 2017 SEP 18   15 33 53.7 37.5227 24.2722   12         1.4
 2017 SEP 18   16 47 12.1 40.1050 19.9598    3         3.7
 2017 SEP 18   17 42 51.5 38.1037 20.6615   12         1.8
 2017 SEP 18   17 44 09.3 40.1428 19.9497    7         2.0
 2017 SEP 18   17 57 56.5 36.9703 27.6332   11         3.4
 2017 SEP 18   18 10 20.3 38.9233 26.1338   11         1.8
 2017 SEP 18   19 10 45.8 38.9013 26.4380   10         2.6
 2017 SEP 18   19 31 05.8 41.4428 23.9612   12         1.9
 2017 SEP 18   19 55 58.0 36.7493 21.3848    7         2.2
 2017 SEP 18   20 19 57.9 37.3197 20.7283    7         1.8
 2017 SEP 18   20 26 16.1 38.9147 26.4183    8         2.1
 2017 SEP 18   20 29 34.5 36.7178 26.4377   13         1.9
 2017 SEP 18   21 14 42.3 36.9873 27.6709   15         2.4
 2017 SEP 18   21 38 43.0 37.7345 20.9852   13         2.6
 2017 SEP 18   22 15 07.6 39.0038 22.0020   19         1.3
 2017 SEP 18   22 46 02.0 39.9302 23.7778    7         1.9
 2017 SEP 18   23 09 08.6 38.2617 25.8398   19         1.4
 2017 SEP 18   23 36 52.8 38.2657 25.7792   13         2.4
 2017 SEP 18   23 58 39.0 39.2737 24.0225   13         1.5
 2017 SEP 19   00 03 38.5 38.0667 21.5415   22         1.9
 2017 SEP 19   00 18 36.5 39.1727 20.5252   21         0.9
 2017 SEP 19   01 08 56.4 38.0647 21.5410   26         1.6
 2017 SEP 19   01 32 03.5 36.8300 22.9557   11         1.2
 2017 SEP 19   01 38 46.4 39.5783 25.9388   11         1.4
 2017 SEP 19   02 29 23.6 39.2588 24.0033   14         1.5
 2017 SEP 19   04 06 57.4 40.9128 22.6647   31         1.5
 2017 SEP 19   04 55 41.3 37.6403 22.1633   18         1.8
 2017 SEP 19   06 42 21.2 35.1368 23.4957   21         2.0
 2017 SEP 19   07 36 13.3 40.6201 21.6650   12         2.2
 2017 SEP 19   08 07 07.4 38.4636 22.3814   13         2.9
 2017 SEP 19   08 23 40.9 38.4766 22.3672   11         1.5
 2017 SEP 19   09 02 48.7 38.1094 20.6719   10         1.4
 2017 SEP 19   09 07 40.0 38.4609 22.3672    7         1.4
 2017 SEP 19   10 17 17.4 38.9062 23.9062   10         2.6
 2017 SEP 19   10 40 31.0 38.9209 23.8916   21         2.4
 2017 SEP 19   11 29 53.6 40.4219 23.3594   16         2.0
 2017 SEP 19   13 07 58.0 39.6797 23.8516   20         1.6
 2017 SEP 19   13 46 03.9 36.9453 27.6953   22         2.6
 2017 SEP 19   13 49 53.7 38.6847 25.2997   12         1.7
 2017 SEP 19   14 12 34.6 40.4297 22.7266   16         1.4
 2017 SEP 19   14 31 29.2 38.7266 23.2422   10         1.7
 2017 SEP 19   15 27 59.7 38.7241 23.2498    9         2.6
 2017 SEP 19   15 58 45.2 38.6719 23.3594   15         1.3
 2017 SEP 19   16 49 49.4 36.9531 27.6719   17         2.5
 2017 SEP 19   18 02 16.2 37.8984 21.0234   18         1.8
 2017 SEP 19   18 25 43.9 37.7812 21.9062   13         1.7
 2017 SEP 19   19 02 46.7 40.9479 19.9237    5         2.2
 2017 SEP 19   19 30 30.3 38.9609 26.2578   11         2.5
 2017 SEP 19   19 34 59.9 38.7369 23.2333    6         2.2
 2017 SEP 19   21 10 22.1 38.9453 26.2578    4         1.3
 2017 SEP 19   21 14 32.6 38.7344 26.5781   16         1.8
 2017 SEP 19   21 19 42.0 36.2298 23.3067   10         2.1
 2017 SEP 19   22 42 18.3 39.4123 26.2865    8         1.6
 2017 SEP 19   23 01 09.1 38.8253 26.4060    9         1.7
 2017 SEP 19   23 36 58.3 40.0520 24.4982   11         1.9
 2017 SEP 20   00 14 01.7 37.1677 27.7524    5         3.0
 2017 SEP 20   01 01 11.4 38.3923 23.7545   13         1.5
 2017 SEP 20   01 33 58.5 38.3928 23.7642   12         1.6
 2017 SEP 20   01 47 25.2 38.6455 25.4327   10         1.6
 2017 SEP 20   03 04 11.3 38.4766 22.3672    9         1.4
 2017 SEP 20   03 34 37.2 37.6105 21.8123   18         1.5
 2017 SEP 20   05 26 59.9 41.3984 23.9453   13         1.8
 2017 SEP 20   05 52 38.0 38.2734 22.0703    8         1.4
 2017 SEP 20   06 08 58.5 38.0262 22.8912   11         1.1
 2017 SEP 20   06 50 04.7 40.9800 21.0010    7         2.5
 2017 SEP 20   07 13 18.7 38.0772 22.0587   54         2.6
 2017 SEP 20   08 27 51.9 37.8938 20.9892   18         1.8
 2017 SEP 20   08 40 06.4 37.8917 22.6347    9         3.9
 2017 SEP 20   08 59 52.9 37.7177 21.4360   22         1.8
 2017 SEP 20   10 44 10.6 37.8858 22.5918   10         1.7
 2017 SEP 20   11 11 43.5 37.8742 22.6152   10         1.7
 2017 SEP 20   11 22 40.5 38.2072 20.3832   15         1.8
 2017 SEP 20   11 34 16.8 37.8970 22.6337   11         1.7
 2017 SEP 20   11 35 23.0 38.4495 23.5072   14         2.0
 2017 SEP 20   12 46 03.1 34.6753 24.3547   14         2.6
 2017 SEP 20   13 48 13.7 39.4912 24.2362   14         2.5
 2017 SEP 20   14 59 51.9 37.8520 21.0035   16         1.8
 2017 SEP 20   15 11 59.7 41.6143 23.8065   10         1.5
 2017 SEP 20   16 05 19.0 37.7117 21.3885   18         1.9
 2017 SEP 20   16 21 42.6 38.7947 26.4783    8         2.4
 2017 SEP 20   18 33 08.0 38.0315 21.1973   14         1.6
 2017 SEP 20   18 56 55.8 34.6175 25.3050   11         2.4
 2017 SEP 20   19 11 10.6 39.0391 20.7734   16         1.6
 2017 SEP 20   19 33 49.6 39.5245 25.9045    9         1.4
 2017 SEP 20   19 39 25.1 40.0522 19.8848    8         2.3
 2017 SEP 20   20 17 50.4 38.2728 22.3665   13         1.6
 2017 SEP 20   21 07 36.2 37.8750 22.6250   10         1.4
 2017 SEP 20   21 12 54.6 36.9297 27.3359   15         2.6
 2017 SEP 20   21 28 22.1 40.1016 19.8828    8         2.0
 2017 SEP 20   21 33 24.7 38.4531 23.4844   14         2.3
 2017 SEP 20   22 26 09.1 38.9609 26.2734   13         2.3
 2017 SEP 20   22 50 21.9 38.4453 22.3828   11         1.4
 2017 SEP 20   23 43 41.6 38.2588 25.7939   14         1.8
 2017 SEP 21   00 04 22.7 37.8680 20.9932   18         1.6
 2017 SEP 21   00 18 29.3 39.5172 26.0137   11         2.2
 2017 SEP 21   00 38 28.2 38.0960 21.9268   14         2.4
 2017 SEP 21   00 41 11.4 38.0967 21.9062   10         2.9
 2017 SEP 21   01 04 53.1 38.0910 21.9125   12         1.6
 2017 SEP 21   01 10 10.9 38.0873 21.9190   14         2.2
 2017 SEP 21   01 20 12.7 38.4668 23.4668    7         1.6
 2017 SEP 21   01 30 27.6 38.0889 21.9541   19         3.0
 2017 SEP 21   01 46 59.3 37.7891 21.1172   17         3.3
 2017 SEP 21   02 05 14.3 38.4531 23.4844    9         1.8
 2017 SEP 21   02 22 18.8 38.3057 22.0752   18         2.2
 2017 SEP 21   03 10 35.7 36.1641 27.4453   18         3.0
 2017 SEP 21   03 25 54.0 41.5118 20.4291   33         3.0
 2017 SEP 21   04 57 50.1 40.4609 21.1016   20         1.9
 2017 SEP 21   05 06 00.4 40.1230 22.5742   11         2.3
 2017 SEP 21   05 58 03.4 37.1797 27.7891   12         3.4
 2017 SEP 21   06 43 10.8 38.3281 22.0781   11         1.7
 2017 SEP 21   07 28 07.8 36.9766 27.6797   11         3.1
 2017 SEP 21   07 36 35.7 39.5234 26.0234   16         2.7
 2017 SEP 21   07 52 44.8 39.0967 21.7236   21         2.3
 2017 SEP 21   08 27 15.8 35.6963 27.2853   16         3.9
 2017 SEP 21   08 59 09.4 34.8828 25.4141   20         3.3
 2017 SEP 21   09 03 12.4 40.1328 22.5391   12         1.9
 2017 SEP 21   09 41 21.1 38.8516 26.1797   16         2.1
 2017 SEP 21   09 57 13.2 38.4609 23.5078   18         2.0
 2017 SEP 21   13 17 37.0 39.0859 21.5547   21         1.9
 2017 SEP 21   15 10 57.2 38.6719 20.5781   14         2.1
 2017 SEP 21   15 23 50.8 40.1484 19.8828    8         1.9
 2017 SEP 21   15 38 50.9 35.9564 27.5775   11         2.5
 2017 SEP 21   17 45 03.3 39.2031 21.7344   21         1.3
 2017 SEP 21   19 00 53.0 35.8750 27.3750    8         2.5
 2017 SEP 21   19 19 19.4 38.3203 22.0703   10         1.9
 2017 SEP 21   19 32 51.2 37.9766 21.7422   22         1.5
 2017 SEP 21   19 51 44.7 37.8750 22.6250   11         1.8
 2017 SEP 21   20 00 22.1 38.8203 25.5859   14         2.2
 2017 SEP 21   20 17 26.6 34.8707 26.3595    8         3.8
 2017 SEP 21   20 51 31.2 36.4938 22.8616   11         2.2
 2017 SEP 21   21 12 45.2 38.7230 20.6167    9         1.7
 2017 SEP 21   21 57 51.2 36.9662 27.4407   12         2.9
 2017 SEP 21   22 34 58.3 38.4609 20.4297   12         1.7
 2017 SEP 21   22 41 03.3 38.6572 20.5811    9         1.3
 2017 SEP 21   23 31 50.9 38.9648 26.4258   12         2.1
 2017 SEP 22   00 41 21.9 35.9912 23.3350   19         2.3
 2017 SEP 22   01 00 56.2 41.1035 22.9980   19         1.9
 2017 SEP 22   01 27 15.0 41.2793 23.8184   10         1.5
 2017 SEP 22   01 30 49.1 38.1885 22.6318   18         1.3
 2017 SEP 22   02 16 16.7 38.9566 26.1649   18         1.8
 2017 SEP 22   02 19 16.9 38.9795 26.1768   12         1.8
 2017 SEP 22   02 41 42.8 34.5258 25.2792   16         2.8
 2017 SEP 22   04 18 52.2 38.5391 21.7740   12         1.5
 2017 SEP 22   04 20 21.9 38.9423 26.2852   10         3.9
 2017 SEP 22   04 32 09.3 38.9898 26.0883   10         2.1
 2017 SEP 22   04 42 53.7 36.1963 24.0088   25         2.8
 2017 SEP 22   07 44 36.7 39.0088 26.2646   16         2.1
 2017 SEP 22   07 45 18.4 35.2881 27.0850   13         3.3
 2017 SEP 22   08 33 25.4 38.6865 20.6104   13         2.1
 2017 SEP 22   09 10 16.6 38.9795 26.2646   19         2.2
 2017 SEP 22   09 41 21.1 38.5693 21.9287   20         1.6
 2017 SEP 22   13 58 28.3 37.1777 27.6855   15         3.4
 2017 SEP 22   18 11 14.2 36.6357 26.7920   13         2.8
 2017 SEP 22   18 15 04.7 38.9941 22.3535   11         1.6
 2017 SEP 22   18 36 29.3 38.9795 26.2646   16         3.2
 2017 SEP 22   19 31 03.1 39.2725 24.0088   14         3.2
 2017 SEP 22   19 47 04.9 39.2432 22.2217   18         2.6
 2017 SEP 22   21 02 15.7 38.3643 22.1045   10         1.0
 2017 SEP 22   22 19 39.4 38.1006 20.6982   12         1.7
 2017 SEP 22   22 22 17.1 38.4229 23.4814   16         2.0
 2017 SEP 22   23 35 33.7 38.9648 20.5664   14         1.5
 2017 SEP 22   23 44 05.5 38.9795 20.6689   17         1.3
 2017 SEP 23   00 11 46.1 38.3022 22.0925    6         1.6
 2017 SEP 23   00 47 58.1 41.1905 20.8768    9         2.1
 2017 SEP 23   02 52 39.8 38.3117 21.7287    9         1.8
 2017 SEP 23   03 05 06.3 39.2760 24.0250    8         2.2
 2017 SEP 23   04 00 52.1 38.9562 26.2870    8         1.9
 2017 SEP 23   04 14 10.3 38.6572 20.5811    8         2.1
 2017 SEP 23   04 34 18.2 39.5185 26.0710   12         1.5
 2017 SEP 23   04 50 09.8 38.4512 23.5237   10         1.5
 2017 SEP 23   05 06 37.1 37.9997 20.2625   10         2.9
 2017 SEP 23   05 35 07.3 38.5693 21.8994   19         1.3
 2017 SEP 23   07 35 08.3 38.9547 23.3793   11         2.3
 2017 SEP 23   08 17 26.0 35.8607 25.8760   29         2.1
 2017 SEP 23   08 25 00.4 39.5073 26.0932   14         1.9
 2017 SEP 23   10 44 35.6 36.5973 23.3105   66         2.9
 2017 SEP 23   11 32 32.2 35.5630 26.1782   21         2.3
 2017 SEP 23   13 27 37.1 38.1975 22.6440   18         1.5
 2017 SEP 23   16 52 01.8 38.3922 21.9083    8         1.4
 2017 SEP 23   17 01 52.8 38.2885 20.1947   28         2.1
 2017 SEP 23   17 24 05.3 37.6473 21.3070   16         1.8
 2017 SEP 23   18 53 42.3 37.7727 23.0950   15         1.1
 2017 SEP 23   19 26 13.6 34.8197 24.8532   20         2.3
 2017 SEP 23   19 58 47.4 34.3418 24.2412   10         3.1
 2017 SEP 23   20 04 57.2 36.5560 27.0043    8         2.3
 2017 SEP 23   20 53 02.2 38.4229 21.8994    9         1.1
 2017 SEP 23   21 00 52.2 34.9127 23.7758   16         2.3
 2017 SEP 23   23 01 12.8 38.8902 24.4660   12         1.9
 2017 SEP 23   23 20 40.6 38.2773 22.3762   12         1.3
 2017 SEP 24   00 21 39.5 38.1860 26.6255   12         1.9
 2017 SEP 24   00 21 40.8 37.8923 22.6270   10         1.7
 2017 SEP 24   00 43 00.0 40.0032 25.5320   15         1.1
 2017 SEP 24   01 21 08.5 38.9310 26.1388    8         1.3
 2017 SEP 24   01 55 13.4 39.6647 23.8820   15         1.8
 2017 SEP 24   02 14 56.7 38.3176 26.3608   13         2.0
 2017 SEP 24   03 05 12.6 38.9795 21.1084   28         1.5
 2017 SEP 24   03 30 47.3 39.5068 26.1475   16         2.0
 2017 SEP 24   03 46 28.8 38.4229 21.8408   18         1.2
 2017 SEP 24   03 57 10.6 39.9463 24.3311   23         2.6
 2017 SEP 24   04 18 31.1 39.9463 24.3311   24         1.7
 2017 SEP 24   04 27 02.6 38.3789 20.4492   12         1.1
 2017 SEP 24   04 32 08.4 40.4745 21.5561   20         2.3
 2017 SEP 24   04 37 21.8 38.3057 22.1045   11         1.9
 2017 SEP 24   05 20 36.1 38.2768 22.3695   14         1.0
 2017 SEP 24   05 41 27.9 39.9335 19.6747   20         1.9
 2017 SEP 24   06 23 14.9 37.4707 20.4785   33         2.9
 2017 SEP 24   06 34 22.3 39.2725 23.0127   12         1.6
 2017 SEP 24   07 39 41.9 35.5811 26.2354   12         2.4
 2017 SEP 24   08 03 07.2 38.3350 22.0752    8         1.7
 2017 SEP 24   08 06 50.1 40.7666 22.8662   10         1.9
 2017 SEP 24   10 14 17.4 40.1221 22.3389   20         1.9
 2017 SEP 24   11 38 41.4 38.4229 20.4639   10         1.1
 2017 SEP 24   11 44 58.8 38.3302 21.6808   14         1.3
 2017 SEP 24   12 38 39.1 38.3125 22.0949   10         1.2
 2017 SEP 24   13 16 57.5 36.4893 22.3389   33         2.5
 2017 SEP 24   13 35 44.2 38.0713 20.6982   18         1.8
 2017 SEP 24   13 38 00.4 38.0127 20.6982   12         1.8
 2017 SEP 24   13 58 33.0 37.9834 20.6396   20         2.2
 2017 SEP 24   16 39 43.1 38.2471 20.5811   18         1.5
 2017 SEP 24   16 57 17.0 36.9310 27.3285   12         4.5
 2017 SEP 24   17 04 54.7 36.9583 27.3310   13         2.6
 2017 SEP 24   17 15 51.7 39.0088 26.1475   12         2.0
 2017 SEP 24   17 19 07.8 36.9690 27.3340   10         2.9
 2017 SEP 24   18 42 52.5 37.8930 22.6262    9         1.7
 2017 SEP 24   18 43 47.2 34.8675 24.5583   25         2.3
 2017 SEP 24   18 49 56.6 37.9723 23.1198   12         1.4
 2017 SEP 24   19 18 44.1 36.7347 22.9212   10         1.5
 2017 SEP 24   19 44 56.8 38.6398 22.8232   14         1.2
 2017 SEP 24   19 50 58.9 38.9782 20.6610   14         1.6
 2017 SEP 24   19 56 31.1 35.4035 26.1278   13         3.5
 2017 SEP 24   20 40 35.3 38.1403 20.7982    8         2.2
 2017 SEP 24   20 44 25.7 38.9575 26.1468   10         2.0
 2017 SEP 24   20 47 13.6 39.5193 24.1118   12         1.6
 2017 SEP 24   21 21 40.7 37.8412 21.4002   19         1.6
 2017 SEP 24   21 30 59.2 38.0420 21.5479   25         1.9
 2017 SEP 24   22 10 14.1 38.3057 22.0752   11         2.7
 2017 SEP 24   22 12 03.3 38.3057 22.0752    7         2.0
 2017 SEP 24   23 07 54.7 38.3057 22.0752   15         3.2
 2017 SEP 24   23 14 47.9 38.3057 22.1045    6         1.4
 2017 SEP 24   23 26 22.8 38.3588 20.4694   18         1.2
 2017 SEP 25   00 25 03.2 38.9795 26.2646   18         1.4
 2017 SEP 25   00 28 56.2 36.5186 21.4307   17         2.8
 2017 SEP 25   00 54 13.2 36.5771 21.4600   19         2.7
 2017 SEP 25   01 10 27.9 36.1084 22.3096   16         2.0
 2017 SEP 25   01 19 54.4 38.3148 22.0770    7         1.3
 2017 SEP 25   01 54 23.1 38.4082 20.4785    9         1.0
 2017 SEP 25   02 14 57.2 38.9502 26.2646   14         1.9
 2017 SEP 25   02 32 23.1 38.4521 23.4814   12         1.5
 2017 SEP 25   02 50 19.7 38.2471 20.6396   13         1.3
 2017 SEP 25   03 12 16.0 38.3936 22.0459   18         1.6
 2017 SEP 25   04 01 53.6 38.7915 26.4013    9         2.2
 2017 SEP 25   04 12 37.8 38.3057 22.0752    7         1.0
 2017 SEP 25   05 01 59.0 38.2764 25.2100   25         3.6
