      DATE         TIME     LAT.   LONG.  DEPTH    MAGNITUDE            
                   (GMT)    (N)    (E)    (km)       (Local)
 2020 AUG 23   01 46 14.2 38.1386 22.0180   14         0.9
 2020 AUG 23   04 25 46.6 34.6646 23.8669   27         2.2
 2020 AUG 23   04 33 45.7 41.7737 23.1116    8         1.5
 2020 AUG 23   04 36 40.8 34.7452 25.0351   28         2.7
 2020 AUG 23   05 01 02.8 38.7007 22.7220   17         1.3
 2020 AUG 23   05 31 42.3 38.3144 23.6375   15         1.6
 2020 AUG 23   05 31 44.6 38.4261 22.0555   12         1.1
 2020 AUG 23   05 53 28.9 39.5096 26.0825   16         3.0
 2020 AUG 23   06 01 37.8 38.1367 22.6112   15         2.0
 2020 AUG 23   06 12 24.7 40.3011 25.0694   14         1.6
 2020 AUG 23   06 21 17.7 40.2841 25.0937   15         1.3
 2020 AUG 23   06 23 31.6 37.5691 22.0116   15         1.2
 2020 AUG 23   06 51 34.9 37.5192 20.3751   12         2.1
 2020 AUG 23   07 03 58.3 37.4469 20.4547   13         2.3
 2020 AUG 23   07 06 51.6 38.7053 22.7202   18         1.6
 2020 AUG 23   07 37 09.9 37.4991 20.3970    7         2.2
 2020 AUG 23   07 38 35.2 38.4274 20.4300    6         1.2
 2020 AUG 23   08 03 30.6 38.6870 22.7193   16         1.6
 2020 AUG 23   08 19 19.8 40.3038 25.0648   16         2.3
 2020 AUG 23   08 32 03.8 38.6797 22.7184   17         1.5
 2020 AUG 23   08 57 25.0 38.4288 22.0573   11         0.8
 2020 AUG 23   09 09 33.1 38.6769 22.7348   14         2.2
 2020 AUG 23   09 25 17.2 40.2974 25.0713   16         1.5
 2020 AUG 23   09 37 02.5 38.6833 22.7238   17         2.7
 2020 AUG 23   09 51 42.1 37.8062 23.1367   16         1.9
 2020 AUG 23   10 11 22.7 37.7980 23.1157   19         1.4
 2020 AUG 23   13 18 47.0 38.6696 22.7257   12         1.2
 2020 AUG 23   14 36 27.1 38.4270 21.9777    8         0.8
 2020 AUG 23   15 14 48.7 38.3904 22.0079    9         1.5
 2020 AUG 23   15 30 19.3 37.6547 19.9905    8         1.9
 2020 AUG 23   16 35 22.2 37.7582 21.1871   12         1.9
 2020 AUG 23   16 46 04.9 37.1027 22.0844   11         2.0
 2020 AUG 23   17 04 48.1 38.6778 22.7165   16         1.9
 2020 AUG 23   19 08 37.6 36.4481 22.3233    9         2.7
 2020 AUG 23   19 16 17.1 36.4883 22.3764   18         1.8
 2020 AUG 23   19 21 33.5 38.6751 22.7129   16         1.2
 2020 AUG 23   19 22 05.7 38.6819 22.7225   15         1.2
 2020 AUG 23   19 53 56.5 37.6932 21.8106   15         1.1
 2020 AUG 23   20 03 03.1 38.7790 21.2833   19         1.0
 2020 AUG 23   20 42 46.3 39.4464 26.3397   17         1.8
 2020 AUG 23   21 08 51.6 38.0319 20.8145   17         1.6
 2020 AUG 23   22 29 56.7 38.0402 21.7511   27         0.9
 2020 AUG 23   22 45 41.2 38.4142 21.9557    8         1.0
 2020 AUG 23   22 54 17.9 39.5187 24.0170   18         1.8
 2020 AUG 23   23 05 52.1 39.1397 21.8637   16         1.1
 2020 AUG 24   01 15 23.1 35.5087 22.7390   18         2.4
 2020 AUG 24   01 49 04.7 39.2770 21.5268   15         1.0
 2020 AUG 24   02 45 33.4 35.1105 23.2672   15         2.1
 2020 AUG 24   03 00 59.9 38.7277 24.0280   17         1.6
 2020 AUG 24   04 13 41.9 37.7975 21.2228    6         1.3
 2020 AUG 24   04 55 57.0 39.5792 24.7549   16         2.2
 2020 AUG 24   05 10 35.0 35.3412 23.0804   34         2.4
 2020 AUG 24   07 01 45.3 38.4842 21.8839   15         1.3
 2020 AUG 24   07 15 35.8 36.8912 23.0045   53         2.2
 2020 AUG 24   08 15 31.7 34.3964 24.5929   23         2.7
 2020 AUG 24   08 16 49.4 37.1869 20.3961    6         2.2
 2020 AUG 24   10 09 39.5 38.4874 21.8898   14         1.4
 2020 AUG 24   10 46 50.8 38.2732 22.3503   14         1.5
 2020 AUG 24   15 41 31.7 37.5961 19.9301    6         2.0
 2020 AUG 24   15 53 54.5 37.7884 21.7886   18         1.9
 2020 AUG 24   18 37 38.2 35.1407 23.0704   21         2.3
 2020 AUG 24   18 51 20.8 38.5579 21.5877   17         1.9
 2020 AUG 24   18 58 29.4 38.4174 21.9049    8         1.2
 2020 AUG 24   19 23 18.1 37.2830 20.8200   13         2.3
 2020 AUG 24   20 14 35.9 38.2883 21.7484    7         0.5
 2020 AUG 24   21 50 23.3 37.4011 20.6213   18         1.5
 2020 AUG 24   21 56 14.9 40.1743 21.0727   14         1.6
 2020 AUG 24   23 49 44.8 38.3034 20.3325   15         2.0
 2020 AUG 25   00 20 18.6 37.8799 21.3766   14         1.6
 2020 AUG 25   00 29 16.0 37.5778 20.5014    6         1.8
 2020 AUG 25   00 33 11.8 34.6436 23.9795   21         1.9
 2020 AUG 25   00 40 32.9 34.8019 24.0921   15         2.0
 2020 AUG 25   01 03 34.6 37.7197 20.2002   12         1.5
 2020 AUG 25   01 17 38.5 38.2484 24.0303   10         1.4
 2020 AUG 25   01 18 59.2 39.4601 20.4483   35         1.3
 2020 AUG 25   02 00 25.0 38.5011 21.5318   16         0.7
 2020 AUG 25   02 17 12.7 36.7209 21.7831   21         2.5
 2020 AUG 25   02 36 32.5 38.3633 21.8362    8         0.7
 2020 AUG 25   02 43 49.3 37.6593 20.0409    7         1.7
 2020 AUG 25   03 08 15.6 35.2217 24.0321   30         2.0
 2020 AUG 25   03 11 09.0 37.8140 24.1159   18         0.8
 2020 AUG 25   05 54 58.9 37.3801 20.8237   15         2.2
 2020 AUG 25   06 29 04.5 37.4075 20.3879    3         2.9
 2020 AUG 25   07 07 35.0 38.4970 22.3837   12         1.3
 2020 AUG 25   07 24 14.1 38.6472 20.5325   14         2.8
 2020 AUG 25   08 40 32.9 35.0537 27.6123   22         3.1
 2020 AUG 25   09 08 31.5 37.4561 22.6025   18         1.6
 2020 AUG 25   09 46 48.7 38.6572 22.8076   13         2.3
 2020 AUG 25   10 23 02.9 39.3018 21.4600   13         1.6
 2020 AUG 25   10 39 20.1 38.6572 22.8076   13         1.6
 2020 AUG 25   10 50 57.0 38.3643 22.0459   11         0.5
 2020 AUG 25   11 39 13.5 39.3173 24.7641   18         2.1
 2020 AUG 25   11 59 32.0 35.0775 22.9303   10         2.2
 2020 AUG 25   12 11 18.8 37.1970 22.1219   29         1.8
 2020 AUG 25   12 49 41.7 38.0745 21.9786   19         1.9
 2020 AUG 25   13 25 59.9 39.7293 20.8145    8         1.8
 2020 AUG 25   13 38 12.5 38.0777 22.1201   54         1.9
 2020 AUG 25   15 22 40.3 38.3134 21.7278   10         1.1
 2020 AUG 25   16 37 46.8 35.1897 23.7794   20         3.5
 2020 AUG 25   16 50 16.2 37.7371 20.1041    5         2.6
 2020 AUG 25   19 46 42.5 38.4109 21.8491    8         2.0
 2020 AUG 25   20 12 01.9 37.8053 21.2508   28         1.8
 2020 AUG 25   20 37 36.3 38.0351 21.9383   18         1.5
 2020 AUG 25   22 50 24.7 36.5680 22.8021   68         2.0
 2020 AUG 25   22 52 11.0 34.0686 25.8362   76         3.1
 2020 AUG 25   23 18 29.5 38.2242 24.1397   13         0.7
 2020 AUG 25   23 52 10.1 34.5538 25.8673   13         2.7
 2020 AUG 25   23 54 01.3 37.9875 22.3073   11         2.9
 2020 AUG 25   23 58 09.8 37.9646 22.2862   10         1.6
 2020 AUG 26   00 14 00.8 34.2773 25.9570   18         2.8
 2020 AUG 26   01 05 36.9 37.5146 20.4639    6         1.9
 2020 AUG 26   01 18 38.9 37.7957 21.2503   29         1.6
 2020 AUG 26   01 46 29.5 39.4876 23.5703   16         1.5
 2020 AUG 26   01 53 41.4 36.2970 22.4945    5         1.9
 2020 AUG 26   02 27 18.8 38.3432 21.7703   13         1.1
 2020 AUG 26   02 43 02.7 38.9466 21.0860    8         1.6
 2020 AUG 26   03 02 42.8 38.4828 23.4315   14         1.9
 2020 AUG 26   04 02 19.6 39.0523 21.6957   12         2.1
 2020 AUG 26   04 26 43.1 36.4389 22.3508   32         2.3
 2020 AUG 26   05 01 37.0 35.7120 26.4230   16         3.6
 2020 AUG 26   05 51 50.9 37.7289 20.7513   12         2.2
 2020 AUG 26   06 31 32.7 37.7303 20.7472   11         2.0
 2020 AUG 26   06 50 13.3 38.1450 21.7250   28         1.6
 2020 AUG 26   07 43 32.5 37.8662 21.2842    8         1.8
 2020 AUG 26   08 03 02.4 38.1445 21.7383   23         1.9
 2020 AUG 26   08 27 34.3 35.0990 24.3050   30         2.2
 2020 AUG 26   08 45 14.0 39.2436 23.6412   12         1.6
 2020 AUG 26   09 04 09.0 39.7664 20.3497    5         2.5
 2020 AUG 26   12 20 42.6 36.2997 22.6877   14         2.1
 2020 AUG 26   12 42 53.4 35.1324 22.7142   13         2.6
 2020 AUG 26   13 21 24.2 38.1107 25.0974   15         2.0
 2020 AUG 26   16 08 21.8 40.5757 22.5819   13         2.6
 2020 AUG 26   16 48 14.1 37.8951 20.9221   30         1.8
 2020 AUG 26   17 50 26.9 40.5359 22.5696   11         2.1
 2020 AUG 26   17 57 18.0 40.5537 22.6030   14         2.4
 2020 AUG 26   18 18 15.2 39.7678 20.3073    8         2.2
 2020 AUG 26   18 53 30.9 37.8616 21.2796    7         1.6
 2020 AUG 26   18 58 20.0 38.4215 21.9841   12         2.3
 2020 AUG 26   19 10 32.7 38.7190 20.5724   10         1.7
 2020 AUG 26   19 16 08.6 38.0740 22.8305   11         1.8
 2020 AUG 26   21 47 24.4 36.4691 22.3370   16         1.7
 2020 AUG 26   22 00 39.1 36.4435 22.3260   11         2.2
 2020 AUG 26   22 31 48.3 37.7921 22.0267   19         1.3
 2020 AUG 26   23 22 11.2 38.2809 22.4478   15         1.5
 2020 AUG 26   23 38 08.4 39.3988 20.6378   43         1.4
 2020 AUG 27   02 09 18.6 38.3656 21.7754   15         1.6
 2020 AUG 27   02 24 09.5 35.7468 23.3853   15         2.3
 2020 AUG 27   04 01 00.5 38.4279 21.8477    9         1.1
 2020 AUG 27   04 09 57.5 38.2686 21.7332    8         0.6
 2020 AUG 27   05 12 17.5 38.7447 20.5659   10         1.2
 2020 AUG 27   06 13 18.1 37.6584 24.1196   15         1.3
 2020 AUG 27   06 13 21.2 38.6531 22.8136    9         1.6
 2020 AUG 27   06 57 32.8 39.0408 23.3633   16         1.3
 2020 AUG 27   07 39 37.6 35.6566 23.4169   16         3.1
 2020 AUG 27   08 14 42.5 39.4217 20.3036   12         3.2
 2020 AUG 27   08 19 38.7 39.4258 20.3169   12         2.3
 2020 AUG 27   11 28 35.7 37.2002 21.6673   24         2.2
 2020 AUG 27   11 40 49.7 37.7216 22.7216   17         1.4
 2020 AUG 27   12 54 49.1 37.9921 22.8804   13         1.3
 2020 AUG 27   13 20 11.8 40.7684 20.7660    8         2.4
 2020 AUG 27   14 07 47.4 37.8342 22.8525   12         1.2
 2020 AUG 27   14 30 52.2 34.5465 25.4865   15         3.0
 2020 AUG 27   15 25 44.3 34.2707 25.8617    5         3.0
 2020 AUG 27   17 41 12.0 37.4240 20.3714    7         3.0
 2020 AUG 27   19 50 43.7 37.4286 20.4181    9         2.7
 2020 AUG 27   19 56 55.3 38.4013 22.3549   13         2.3
 2020 AUG 27   20 43 16.5 36.9809 22.7701   14         2.2
 2020 AUG 27   20 44 54.0 36.9717 22.7518   14         2.0
 2020 AUG 27   20 53 48.7 38.3844 22.3627   12         1.9
 2020 AUG 27   20 59 00.3 35.4657 26.8231   57         2.1
 2020 AUG 27   21 36 38.8 38.3409 22.0509   12         1.1
 2020 AUG 27   21 38 40.1 37.4506 20.4657    8         1.8
 2020 AUG 27   23 17 29.0 38.3473 21.9475   11         0.7
 2020 AUG 27   23 22 06.3 38.3858 22.3595   10         1.4
 2020 AUG 27   23 33 01.3 39.4409 24.9536   75         1.8
 2020 AUG 27   23 50 08.8 37.4469 20.4694   13         1.6
 2020 AUG 28   00 46 24.7 37.2052 20.4144    9         1.9
 2020 AUG 28   02 17 47.2 37.2125 20.4034    5         2.1
 2020 AUG 28   02 58 24.2 37.4762 20.4840   10         1.7
 2020 AUG 28   04 00 42.0 37.4359 20.4584    9         2.6
 2020 AUG 28   04 44 34.5 37.4670 22.7087   39         1.3
 2020 AUG 28   10 42 23.5 38.9090 23.1436   16         1.3
 2020 AUG 28   11 24 44.1 36.4252 22.3260   19         1.9
 2020 AUG 28   13 21 30.6 36.8170 20.6049    6         2.4
 2020 AUG 28   14 24 45.6 39.0152 22.4899   24         1.5
 2020 AUG 28   14 43 41.2 38.3382 22.0445   12         0.7
 2020 AUG 28   16 27 08.2 37.8218 20.6346   15         2.0
 2020 AUG 28   19 38 32.6 36.1240 21.9003    9         2.5
 2020 AUG 28   20 04 25.0 34.8926 23.1152   10         1.9
 2020 AUG 28   20 08 04.8 34.9219 23.2031   16         2.0
 2020 AUG 28   22 17 47.4 34.4092 25.7080   16         1.9
 2020 AUG 28   22 58 57.0 38.8293 24.9866   22         1.7
 2020 AUG 28   23 20 41.4 37.9056 21.0434   19         1.4
 2020 AUG 28   23 59 17.4 37.8767 23.0086   12         1.9
 2020 AUG 29   00 17 40.7 38.7502 20.5312   12         1.3
 2020 AUG 29   00 18 29.4 39.6886 20.3343    6         4.6
 2020 AUG 29   00 37 43.4 38.6320 21.5474    5         1.8
 2020 AUG 29   00 44 42.3 38.3885 22.3824   14         1.3
 2020 AUG 29   00 56 55.9 38.1203 22.7724    9         1.4
 2020 AUG 29   00 59 47.9 38.1102 22.7669   16         1.3
 2020 AUG 29   01 13 30.2 38.8326 20.9587   18         1.9
 2020 AUG 29   01 49 39.1 38.3839 22.3586   11         1.2
 2020 AUG 29   01 50 58.2 37.3727 20.4941    6         1.6
 2020 AUG 29   01 53 12.6 34.8459 23.8412   34         1.7
 2020 AUG 29   02 24 57.9 35.1714 23.7740   18         1.9
 2020 AUG 29   02 31 29.6 37.1906 20.4401   11         2.0
 2020 AUG 29   02 50 45.8 37.3306 20.7761   18         1.3
 2020 AUG 29   03 36 26.1 39.6661 27.9218    9         3.6
 2020 AUG 29   03 45 33.2 39.6533 27.8381   10         3.2
 2020 AUG 29   04 01 42.4 38.8284 20.2432    9         1.5
 2020 AUG 29   06 31 00.4 38.1088 21.9699   50         2.2
 2020 AUG 29   07 21 22.5 37.2711 20.4291   14         2.2
 2020 AUG 29   07 40 38.7 37.6080 22.0148   16         1.6
 2020 AUG 29   09 25 52.6 38.4059 21.9145    8         1.3
 2020 AUG 29   09 38 04.0 37.4469 21.7145   10         1.9
 2020 AUG 29   12 01 11.8 38.3226 21.8257    5         1.0
 2020 AUG 29   12 14 11.4 36.1285 27.2076   11         3.0
 2020 AUG 29   14 59 02.1 38.9841 21.6220   11         1.8
 2020 AUG 29   16 03 32.6 38.9690 21.1052   14         1.2
 2020 AUG 29   17 43 10.2 35.2762 23.1216   16         2.3
 2020 AUG 29   17 47 10.0 38.1715 21.8184    6         0.9
 2020 AUG 29   18 12 31.9 38.8216 20.9789   19         2.0
 2020 AUG 29   19 22 19.4 38.2759 21.7625   10         1.0
 2020 AUG 29   19 49 24.0 35.1389 25.7877    6         1.9
 2020 AUG 29   20 31 32.6 35.0354 22.5549   30         2.7
 2020 AUG 29   21 25 40.2 39.6501 20.3499   24         1.5
 2020 AUG 29   21 35 58.8 38.4782 21.5034   17         1.4
 2020 AUG 29   21 36 09.1 38.4238 22.2354   14         1.3
 2020 AUG 29   21 49 44.7 37.4208 23.2549   19         1.9
 2020 AUG 29   21 54 40.4 37.4336 23.2503   17         1.8
 2020 AUG 29   22 13 28.9 37.4002 23.2901   17         1.8
 2020 AUG 29   22 19 18.9 35.8946 23.4535   13         2.5
 2020 AUG 29   22 29 01.5 37.4272 23.3070   19         3.0
 2020 AUG 29   23 56 25.2 37.2867 20.3568   10         2.2
 2020 AUG 30   00 57 08.1 34.3392 25.8512   10         2.2
 2020 AUG 30   01 29 39.3 37.2591 20.6159    5         1.7
 2020 AUG 30   01 34 31.5 38.8408 21.9118   14         1.5
 2020 AUG 30   01 42 21.9 38.4270 20.4424   14         2.0
 2020 AUG 30   02 21 03.6 37.4359 20.3632    9         1.6
 2020 AUG 30   02 30 05.1 38.3125 21.7854    8         0.5
 2020 AUG 30   02 32 15.6 37.4171 23.2668   18         1.4
 2020 AUG 30   03 07 59.7 37.4689 20.7990   16         1.1
 2020 AUG 30   03 27 28.7 37.4057 20.4227    5         2.2
 2020 AUG 30   03 35 51.9 38.8376 21.9022   12         1.4
 2020 AUG 30   04 07 20.7 38.8211 21.8967   11         1.2
 2020 AUG 30   04 08 54.3 38.8435 21.9054   10         1.9
 2020 AUG 30   04 36 19.6 37.2665 20.5087   11         2.1
 2020 AUG 30   06 12 00.5 37.9665 21.6252   24         1.0
 2020 AUG 30   06 43 22.6 34.5337 25.6274   10         2.9
 2020 AUG 30   09 28 22.0 37.4181 23.2951   18         2.1
 2020 AUG 30   09 35 29.4 37.4162 23.3253   17         1.7
 2020 AUG 30   10 09 46.3 38.4077 21.9456    8         1.3
 2020 AUG 30   10 52 52.8 37.4991 20.4245    6         2.1
 2020 AUG 30   11 34 38.1 37.6492 20.5142   11         2.1
 2020 AUG 30   13 15 52.6 37.6328 20.6259   16         2.4
 2020 AUG 30   13 22 50.6 39.7343 20.3197    8         2.1
 2020 AUG 30   13 39 25.0 38.8797 21.9955    7         1.3
 2020 AUG 30   14 25 42.8 38.5464 24.0958   14         1.9
 2020 AUG 30   14 36 33.3 38.1065 21.6747   22         1.5
 2020 AUG 30   15 37 49.1 40.6961 23.2974    8         1.2
 2020 AUG 30   16 50 56.7 37.9060 23.9214    6         1.9
 2020 AUG 30   17 01 59.0 34.3359 25.8984   14         2.0
 2020 AUG 30   19 35 08.3 37.6694 20.5362   14         2.0
 2020 AUG 30   20 06 24.1 37.4973 20.3055    6         2.3
 2020 AUG 30   20 57 13.4 39.4437 26.2436   15         2.9
 2020 AUG 30   21 11 49.9 39.9628 19.5392    7         2.2
 2020 AUG 30   21 21 46.5 38.6916 22.8310   14         2.2
 2020 AUG 30   22 37 08.2 38.3601 22.1040   11         1.0
 2020 AUG 30   22 40 20.0 34.7452 24.8154    9         1.9
 2020 AUG 31   01 04 33.3 38.1372 24.0747    9         0.8
 2020 AUG 31   01 16 07.3 39.0697 23.5332   13         2.2
 2020 AUG 31   01 48 43.2 39.4656 26.2564   12         1.7
 2020 AUG 31   01 49 39.4 39.0733 23.5378   15         1.1
 2020 AUG 31   02 47 45.2 37.4835 24.2450   18         1.2
 2020 AUG 31   03 19 35.3 37.1512 20.3531    5         2.2
 2020 AUG 31   03 54 48.8 35.8749 22.1365    8         3.1
 2020 AUG 31   06 34 46.8 38.5753 21.6188   19         1.3
 2020 AUG 31   06 42 20.3 38.5085 21.7708   18         1.7
 2020 AUG 31   06 55 18.7 37.6785 24.0811   18         1.4
 2020 AUG 31   07 59 02.1 39.4720 26.3690   11         2.5
 2020 AUG 31   08 13 04.7 38.6852 22.8392   12         1.8
 2020 AUG 31   09 15 16.6 39.4899 20.4277    6         2.2
 2020 AUG 31   09 27 08.0 38.3025 21.7680    8         1.5
 2020 AUG 31   10 16 11.9 38.1638 20.7523   15         1.1
 2020 AUG 31   11 08 15.2 39.8035 19.8596    6         2.7
 2020 AUG 31   12 07 32.9 38.2571 21.6531   34         1.5
 2020 AUG 31   12 56 12.1 34.2957 25.9147   15         2.5
 2020 AUG 31   13 39 31.2 35.0436 27.1866    6         3.5
 2020 AUG 31   14 59 49.2 36.4481 22.3654   12         2.6
 2020 AUG 31   15 57 21.3 38.2585 21.6490   38         2.0
 2020 AUG 31   19 58 38.7 34.3259 25.6284    5         3.8
 2020 AUG 31   20 04 20.8 38.3006 21.7790   14         1.2
 2020 AUG 31   20 12 35.9 34.7919 25.3986   38         2.2
 2020 AUG 31   20 14 15.6 34.3616 25.8069   33         3.0
 2020 AUG 31   21 28 06.1 40.7776 20.5920    7         1.8
 2020 AUG 31   21 34 41.8 38.9886 27.8265   13         2.9
 2020 AUG 31   22 00 58.1 38.3144 21.8202   10         1.3
 2020 AUG 31   22 07 42.0 34.5776 23.1665   17         2.6
 2020 AUG 31   23 22 51.3 38.3286 22.2208   62         1.6
 2020 SEP  1   01 29 56.9 38.8321 25.2237   15         2.2
 2020 SEP  1   01 43 53.7 38.0800 22.0134   21         0.9
 2020 SEP  1   02 51 12.3 38.2668 21.7928    6         0.7
 2020 SEP  1   03 16 38.9 39.4748 19.9960   31         2.0
 2020 SEP  1   05 06 44.5 34.2627 25.7666   20         3.5
 2020 SEP  1   05 48 18.3 37.1841 20.4080    6         2.5
 2020 SEP  1   07 04 58.0 34.9200 23.5712   27         1.9
 2020 SEP  1   08 16 52.7 39.4601 26.3260   15         2.3
 2020 SEP  1   08 29 17.6 39.4583 26.2875   11         2.4
 2020 SEP  1   08 59 51.7 38.3922 22.2304    8         1.4
 2020 SEP  1   09 14 32.9 36.8674 21.5726   17         1.9
 2020 SEP  1   09 29 36.5 38.9735 21.6197    8         2.5
 2020 SEP  1   11 31 24.0 41.6693 22.8827    7         3.2
 2020 SEP  1   12 12 10.3 37.2528 20.5756    6         2.2
 2020 SEP  1   14 03 00.8 38.0965 23.5606   15         1.7
 2020 SEP  1   16 02 42.6 34.0210 25.9058   67         2.7
 2020 SEP  1   18 20 39.7 39.4052 26.2216   19         2.6
 2020 SEP  1   18 48 31.1 37.4556 23.2375   16         1.4
 2020 SEP  1   20 06 43.2 38.4215 21.9484   10         1.3
 2020 SEP  1   20 28 04.1 37.4744 20.4895   14         2.2
 2020 SEP  1   21 01 09.3 37.3737 20.7770   17         2.0
 2020 SEP  1   21 31 14.8 35.2368 20.4565   57         3.4
 2020 SEP  1   21 40 49.7 38.3070 21.8376   13         1.3
 2020 SEP  1   21 46 50.5 38.7708 23.4998   18         1.3
 2020 SEP  1   22 45 07.5 38.3821 21.8642   10         1.1
 2020 SEP  1   22 47 03.3 35.4291 27.7679   10         3.6
 2020 SEP  1   23 27 05.8 36.3922 21.4105   20         2.2
 2020 SEP  1   23 36 39.3 38.3153 22.0757   10         0.8
 2020 SEP  1   23 43 31.4 35.2899 27.8082   10         2.8
 2020 SEP  2   00 03 50.7 39.2610 21.9145   18         2.2
 2020 SEP  2   00 20 58.4 38.3093 21.7932   11         1.0
 2020 SEP  2   00 33 15.2 39.2656 21.9154   15         2.0
 2020 SEP  2   01 14 48.7 38.0214 21.5804   15         1.5
 2020 SEP  2   01 36 10.8 38.8564 21.2444   26         1.6
 2020 SEP  2   01 57 46.2 38.3308 21.7067    8         1.3
 2020 SEP  2   02 59 23.2 38.3034 21.8028   11         1.9
 2020 SEP  2   03 06 40.9 35.1187 26.9284   17         1.9
 2020 SEP  2   03 28 42.5 38.3025 21.7863   13         0.8
 2020 SEP  2   06 07 55.9 35.2451 23.2535   15         2.9
 2020 SEP  2   08 23 55.6 39.4492 26.2436   12         1.9
 2020 SEP  2   09 23 22.2 40.7964 22.8978   10         2.4
 2020 SEP  2   09 36 50.1 39.0939 24.5041   16         2.0
 2020 SEP  2   10 00 13.9 38.7648 20.5989   13         1.7
 2020 SEP  2   11 42 19.2 38.4819 21.8120   15         1.2
 2020 SEP  2   11 48 49.4 37.8452 21.0892   27         2.7
 2020 SEP  2   12 02 21.9 39.9966 23.5336   15         2.2
 2020 SEP  2   13 32 54.7 36.2805 21.9324   49         2.4
 2020 SEP  2   13 33 11.3 37.8328 22.0088   19         1.8
 2020 SEP  2   17 31 34.9 39.5164 21.3222    6         3.1
 2020 SEP  2   18 59 07.0 39.2001 25.9909   15         1.8
 2020 SEP  2   19 14 32.5 38.1876 22.6328   14         1.6
 2020 SEP  2   19 22 49.7 38.3849 22.0116    7         1.4
 2020 SEP  2   22 46 50.3 38.7753 23.5080   16         1.8
 2020 SEP  2   22 48 12.9 39.4510 26.2070   10         2.0
