   DATE         TIME     LAT.   LONG.  DEPTH    MAGNITUDE            
                   (GMT)    (N)    (E)    (km)       (Local)           
 2018 JUN  3   13 29 09.2 34.3968 23.7242   27         2.8
 2018 JUN  3   13 30 41.9 38.9988 26.2167   30         1.7
 2018 JUN  3   13 36 02.7 38.9295 26.1700   14         2.6
 2018 JUN  3   13 36 39.4 34.4338 23.7467   19         2.5
 2018 JUN  3   16 38 04.3 38.2365 20.5905   16         1.5
 2018 JUN  3   18 50 13.6 38.4387 20.5223    7         1.7
 2018 JUN  3   19 14 53.9 37.6572 22.1153   21         1.6
 2018 JUN  3   19 51 43.3 38.6775 25.3153   13         2.1
 2018 JUN  3   19 55 31.5 37.8132 19.8710    6         2.6
 2018 JUN  3   20 16 02.2 37.7067 19.7265    5         3.1
 2018 JUN  3   20 59 05.1 39.5595 20.5303    8         1.7
 2018 JUN  3   21 27 26.2 37.6145 19.7882    9         2.1
 2018 JUN  3   22 16 48.2 39.3435 20.5180   12         1.6
 2018 JUN  3   23 07 35.3 38.0323 22.3985   58         1.7
 2018 JUN  3   23 11 51.4 40.9130 27.9155   24         2.7
 2018 JUN  3   23 18 45.3 35.9488 24.5693   18         1.6
 2018 JUN  4   01 40 05.1 38.3588 21.8212    7         1.6
 2018 JUN  4   01 58 47.8 37.4295 20.7962    6         1.7
 2018 JUN  4   02 25 13.6 36.4747 22.0425    8         1.8
 2018 JUN  4   02 55 22.0 39.7867 24.2913   16         1.7
 2018 JUN  4   04 07 49.2 36.8234 27.2177    7         2.8
 2018 JUN  4   04 31 56.3 37.8891 20.5179    6         3.1
 2018 JUN  4   04 34 23.6 38.6790 22.6017   14         2.0
 2018 JUN  4   04 40 41.3 37.4432 21.8228    9         1.5
 2018 JUN  4   05 58 21.3 35.8969 27.7890    6         2.6
 2018 JUN  4   06 58 56.2 37.9817 20.3423    7         2.6
 2018 JUN  4   10 24 59.0 37.4713 22.3022    9         1.4
 2018 JUN  4   11 23 50.2 39.0378 20.4643   27         2.4
 2018 JUN  4   12 19 56.4 39.0655 21.4277   27         1.7
 2018 JUN  4   13 34 58.1 38.3512 26.7793   11         2.8
 2018 JUN  4   13 40 50.1 38.0128 22.9380   10         1.6
 2018 JUN  4   15 48 31.2 38.2885 22.0595    8         2.0
 2018 JUN  4   16 10 58.7 39.3468 23.0802    8         2.5
 2018 JUN  4   16 21 26.4 35.8248 28.8303   61         3.1
 2018 JUN  4   17 38 46.1 37.8855 22.0698    9         2.0
 2018 JUN  4   17 53 56.3 38.2318 22.0828   15         1.5
 2018 JUN  4   18 07 22.7 39.6050 26.0112   12         2.6
 2018 JUN  4   18 56 01.5 39.1370 20.4602   17         1.4
 2018 JUN  4   21 13 59.9 38.7810 21.4425   22         1.6
 2018 JUN  4   21 34 09.0 38.1210 22.5673   15         1.5
 2018 JUN  4   21 35 16.4 38.4913 21.6667   11         1.3
 2018 JUN  4   22 09 42.1 38.1623 23.1762    7         2.0
 2018 JUN  4   22 38 42.7 40.9560 22.7278    5         1.8
 2018 JUN  4   22 55 54.5 38.6663 25.5278   11         2.2
 2018 JUN  5   00 38 22.1 39.9598 23.6705   14         1.5
 2018 JUN  5   00 39 29.2 38.2385 23.7008   17         1.4
 2018 JUN  5   00 42 44.2 37.7925 23.5918    6         1.2
 2018 JUN  5   01 23 31.9 37.7902 23.6014   14         1.1
 2018 JUN  5   01 48 33.4 38.9813 21.3555   22         1.4
 2018 JUN  5   01 50 11.7 39.7478 23.5603    9         1.6
 2018 JUN  5   01 56 37.7 41.0888 23.3373   10         1.5
 2018 JUN  5   03 13 58.5 38.8942 23.3087   13         1.6
 2018 JUN  5   03 29 48.9 38.2943 20.5080   13         1.5
 2018 JUN  5   03 37 11.4 41.6267 23.6297    6         1.5
 2018 JUN  5   03 41 40.2 38.5172 20.5178   15         1.3
 2018 JUN  5   04 06 59.1 39.4157 23.8162   10         1.5
 2018 JUN  5   04 20 23.6 37.7165 24.2697   10         1.5
 2018 JUN  5   04 22 56.1 36.5290 22.8772    6         1.9
 2018 JUN  5   05 40 24.1 38.3137 24.7442   11         2.3
 2018 JUN  5   06 35 54.2 35.0557 22.9880   10         2.8
 2018 JUN  5   07 03 01.3 38.3700 21.8443    7         2.3
 2018 JUN  5   07 34 32.9 40.5380 22.5077   11         2.4
 2018 JUN  5   08 52 40.6 36.6273 22.6707    9         4.6
 2018 JUN  5   09 16 46.5 34.7402 24.7145   17         3.0
 2018 JUN  5   09 30 14.5 38.5468 21.5943   16         1.5
 2018 JUN  5   10 38 02.3 40.5925 24.0740   11         1.8
 2018 JUN  5   10 47 59.9 38.5377 21.5882    7         3.0
 2018 JUN  5   11 30 51.6 39.0210 26.2838   11         3.1
 2018 JUN  5   12 13 09.0 34.7743 24.8495   15         2.3
 2018 JUN  5   12 36 42.8 38.3175 22.3413    6         1.6
 2018 JUN  5   14 05 10.8 39.4613 21.4725    5         1.7
 2018 JUN  5   16 44 53.8 38.4238 25.3830   13         2.0
 2018 JUN  5   16 45 01.6 39.9503 23.7443   16         1.4
 2018 JUN  5   16 46 17.4 38.0422 20.2345   14         1.1
 2018 JUN  5   17 42 44.4 37.3004 20.4181    8         2.7
 2018 JUN  5   17 50 40.1 37.5180 24.2393   11         2.2
 2018 JUN  5   18 06 56.1 36.8557 24.2428   10         2.2
 2018 JUN  5   18 49 49.5 37.4688 20.5168    8         2.0
 2018 JUN  5   19 36 06.9 38.3120 20.4162   13         1.7
 2018 JUN  5   19 51 01.7 37.4155 20.8388   11         2.8
 2018 JUN  5   20 01 52.4 36.1053 25.8402  147         2.9
 2018 JUN  5   21 13 48.6 34.8692 24.8390   39         2.1
 2018 JUN  5   21 40 35.2 38.6467 22.8365   16         1.4
 2018 JUN  5   22 45 43.5 37.3737 20.5682   14         1.6
 2018 JUN  5   23 02 57.5 37.7325 23.5895   10         1.3
 2018 JUN  6   01 20 30.1 38.6560 22.8027   17         2.1
 2018 JUN  6   01 55 13.9 38.6530 22.8047   14         1.8
 2018 JUN  6   02 11 14.8 35.1495 23.2185   23         2.1
 2018 JUN  6   02 44 26.9 38.2873 20.4948   17         1.3
 2018 JUN  6   02 45 06.7 35.0007 23.2735   20         2.0
 2018 JUN  6   02 53 47.5 39.5478 20.4810   19         2.2
 2018 JUN  6   03 15 21.2 38.7107 21.5068   32         1.9
 2018 JUN  6   04 20 25.0 37.7877 22.9108   14         2.1
 2018 JUN  6   05 32 37.3 37.8463 24.4017   18         1.7
 2018 JUN  6   05 56 33.1 38.3625 20.5845   24         1.8
 2018 JUN  6   06 15 16.8 38.5777 23.2533   15         1.6
 2018 JUN  6   06 40 54.7 35.8890 27.7748   53         3.6
 2018 JUN  6   07 38 41.5 41.6062 23.6503    6         2.6
 2018 JUN  6   10 09 27.5 38.4388 26.6908   20         2.3
 2018 JUN  6   11 59 59.0 38.1908 22.0619   13         2.6
 2018 JUN  6   12 29 06.5 40.6767 19.7135   14         2.3
 2018 JUN  6   13 36 14.5 34.8583 25.9837    7         2.3
 2018 JUN  6   16 11 24.1 38.0582 22.4963   11         1.7
 2018 JUN  6   17 24 40.9 37.8177 20.9992   20         1.8
 2018 JUN  6   17 33 25.2 36.4510 27.2395    9         2.0
 2018 JUN  6   17 44 43.4 37.9068 21.4897   24         1.8
 2018 JUN  6   19 34 49.7 37.8923 23.8371    8         0.5
 2018 JUN  6   21 22 06.2 37.7756 23.8559   12         1.1
 2018 JUN  6   22 25 36.6 37.7563 23.8917   10         1.1
 2018 JUN  6   22 46 11.7 37.1293 22.8208   28         1.3
 2018 JUN  6   23 13 29.7 37.7148 23.8983   10         1.2
 2018 JUN  7   00 24 45.9 37.7490 23.8916    6         1.3
 2018 JUN  7   00 46 23.4 40.3495 24.0610    7         1.7
 2018 JUN  7   01 33 29.0 37.7910 23.7268    7         1.3
 2018 JUN  7   01 37 36.8 36.9715 27.3992   14         2.1
 2018 JUN  7   01 53 32.7 38.9635 22.0718   15         1.7
 2018 JUN  7   02 20 39.7 38.6467 22.5328   15         1.2
 2018 JUN  7   02 32 50.6 35.3847 22.7330   20         2.0
 2018 JUN  7   02 52 22.4 37.1958 20.8628   10         1.6
 2018 JUN  7   03 29 52.8 36.6727 21.3007   10         2.7
 2018 JUN  7   03 46 47.1 38.6675 22.6270    7         2.5
 2018 JUN  7   05 08 19.5 40.4533 24.3348   10         1.1
 2018 JUN  7   05 12 51.3 38.3112 20.3810   15         1.2
 2018 JUN  7   08 33 51.9 38.5260 23.3870   13         1.6
 2018 JUN  7   10 44 27.6 38.9433 26.1827   11         2.3
 2018 JUN  7   10 55 30.0 38.3698 21.7262    8         2.5
 2018 JUN  7   11 17 44.7 37.7397 21.9718   12         1.6
 2018 JUN  7   12 04 55.5 38.6657 22.4783   16         1.5
 2018 JUN  7   12 39 00.1 38.6702 22.8028   11         1.9
 2018 JUN  7   13 32 53.2 39.3008 23.7533   10         2.6
 2018 JUN  7   13 38 13.9 40.9002 22.3333   12         1.9
 2018 JUN  7   15 08 12.5 38.0390 20.2820   18         1.4
 2018 JUN  7   16 25 01.4 35.8390 22.4952   13         2.0
 2018 JUN  7   17 35 04.7 39.8350 20.6452   27         2.2
 2018 JUN  7   17 43 09.1 35.8517 22.5225   22         2.9
 2018 JUN  7   17 47 29.1 38.3832 22.0030    8         2.2
 2018 JUN  7   18 43 44.3 37.9947 21.1593   23         1.7
 2018 JUN  7   18 58 06.5 38.6490 23.7105   11         2.4
 2018 JUN  7   19 18 37.7 38.6883 22.5115   20         2.0
 2018 JUN  7   19 24 46.6 38.1117 21.8890   18         1.3
 2018 JUN  7   19 58 25.4 37.7085 21.8705    7         1.8
 2018 JUN  7   20 40 31.7 38.3572 23.6508   17         1.2
 2018 JUN  7   20 44 04.9 39.5768 23.3258    9         1.5
 2018 JUN  7   20 58 02.7 37.5998 23.6837   24         1.5
 2018 JUN  7   21 12 18.1 38.0903 23.8823   12         1.3
 2018 JUN  7   21 16 15.8 38.8793 23.4438   13         1.7
 2018 JUN  7   21 52 39.8 38.1436 23.8248   11         1.1
 2018 JUN  7   21 56 06.7 38.2805 20.2035   35         1.3
 2018 JUN  7   22 09 21.4 37.4275 20.8122   12         1.7
 2018 JUN  7   22 21 41.2 38.0763 22.5618   15         1.4
 2018 JUN  8   00 02 02.8 36.4240 21.3975    8         2.8
 2018 JUN  8   00 09 45.1 39.3442 20.8768   24         1.6
 2018 JUN  8   00 16 35.7 37.7467 23.5932    9         1.2
 2018 JUN  8   00 52 52.3 37.5735 20.9873   18         2.3
 2018 JUN  8   00 59 03.7 37.4270 20.5358    6         1.9
 2018 JUN  8   02 25 54.2 39.2807 21.5445   11         1.5
 2018 JUN  8   03 39 09.4 38.2223 20.6205   18         1.9
 2018 JUN  8   03 55 14.2 38.6305 20.5593    7         2.2
 2018 JUN  8   04 47 04.6 37.6794 20.2039    6         2.6
 2018 JUN  8   05 05 07.1 35.3735 21.9037   17         2.9
 2018 JUN  8   06 04 17.4 34.8148 24.1588   13         3.7
 2018 JUN  8   06 04 18.0 34.9070 24.1907    8         3.5
 2018 JUN  8   06 49 35.6 34.6858 24.0713   19         2.9
 2018 JUN  8   06 49 38.2 34.8203 24.1985    7         2.9
 2018 JUN  8   09 59 59.0 37.4415 20.7098   16         2.1
 2018 JUN  8   11 59 57.1 38.2070 23.8108   18         1.5
 2018 JUN  8   12 01 16.8 37.9248 22.6611   12         1.6
 2018 JUN  8   13 53 30.5 40.2100 27.4072   23         2.8
 2018 JUN  8   16 06 55.7 39.0410 23.5027   15         1.5
 2018 JUN  8   16 28 39.8 36.3890 22.8357   10         2.4
 2018 JUN  8   17 01 10.6 36.3905 22.8003    6         2.0
 2018 JUN  8   17 47 22.1 37.6288 20.9962   11         2.0
 2018 JUN  8   19 27 36.1 36.3776 22.7838   10         3.7
 2018 JUN  8   19 39 37.7 36.3815 22.7867   10         2.1
 2018 JUN  8   19 43 12.0 36.3732 22.7928    7         2.3
 2018 JUN  8   19 48 33.8 36.3721 22.8076   12         2.6
 2018 JUN  8   19 56 44.5 36.3821 22.7921   12         2.4
 2018 JUN  8   20 53 14.5 36.3808 22.7905    8         1.5
 2018 JUN  8   21 05 43.1 36.3770 22.7977   10         1.9
 2018 JUN  8   21 46 13.6 36.3873 22.8140    7         2.3
 2018 JUN  8   22 40 52.4 36.6437 22.6378    7         1.9
 2018 JUN  9   00 04 29.7 37.5208 21.4455   29         1.8
 2018 JUN  9   00 38 59.9 35.0090 22.8897   11         2.1
 2018 JUN  9   01 13 09.9 36.3882 22.8177    7         2.3
 2018 JUN  9   01 21 55.2 40.1443 24.1118   10         2.0
 2018 JUN  9   01 42 18.3 36.3950 22.8148    6         2.1
 2018 JUN  9   02 05 07.2 38.9460 20.0777   10         1.9
 2018 JUN  9   02 22 22.1 38.1412 22.5653    8         1.5
 2018 JUN  9   03 12 29.2 35.3997 23.3045   18         2.4
 2018 JUN  9   03 20 25.6 38.0973 23.8757   11         2.0
 2018 JUN  9   03 36 09.2 34.8395 24.1338   13         2.8
 2018 JUN  9   06 44 22.7 37.9882 22.6522    8         1.7
 2018 JUN  9   07 24 13.9 37.0983 21.5223   10         1.9
 2018 JUN  9   10 07 55.1 35.6532 26.7508    8         2.5
 2018 JUN  9   10 20 13.2 37.5678 22.6573   56         2.0
 2018 JUN  9   10 26 04.1 34.7213 25.6447    6         2.5
 2018 JUN  9   12 47 02.6 41.7678 23.7038    8         2.1
 2018 JUN  9   13 16 21.9 34.8920 23.2552   16         2.5
 2018 JUN  9   13 22 28.5 38.2957 20.4975   14         1.7
 2018 JUN  9   13 46 40.6 37.8480 21.1057   21         2.1
 2018 JUN  9   13 59 07.4 38.9728 20.7128   16         2.3
 2018 JUN  9   14 01 44.8 38.1465 23.8757   11         2.0
 2018 JUN  9   14 14 33.8 41.5662 23.6902   23         1.5
 2018 JUN  9   16 23 17.0 38.4920 21.3547   18         1.5
 2018 JUN  9   19 31 34.2 39.8420 20.5898   14         2.0
 2018 JUN  9   19 34 49.3 39.8630 20.5840   14         2.0
 2018 JUN  9   20 20 57.1 38.3567 22.2257    8         2.0
 2018 JUN  9   20 44 27.9 38.1890 21.6472   20         1.8
 2018 JUN  9   21 24 14.4 38.7372 20.6108    9         1.7
 2018 JUN  9   21 47 35.6 38.2437 25.6095   14         2.1
 2018 JUN  9   22 23 06.5 39.8703 20.6168   13         2.1
 2018 JUN  9   22 24 39.7 36.7630 22.1091    9         3.0
 2018 JUN  9   22 24 53.3 36.9038 27.6342   13         4.1
 2018 JUN  9   22 59 13.8 38.0319 21.9699   10         1.3
 2018 JUN  9   23 22 59.1 38.1440 22.5568   10         1.8
 2018 JUN  9   23 24 14.2 41.6468 22.8717   11         1.4
 2018 JUN 10   00 03 01.3 41.7885 23.7107    9         1.4
 2018 JUN 10   00 04 10.7 36.3888 22.8022   11         2.0
 2018 JUN 10   00 07 30.1 38.6462 22.7830   14         2.0
 2018 JUN 10   01 01 13.3 36.3877 22.7997    8         2.2
 2018 JUN 10   01 07 27.8 36.3928 22.8320    8         3.0
 2018 JUN 10   01 35 02.1 38.6023 24.3920    7         2.5
 2018 JUN 10   01 44 53.9 39.0432 26.3017   11         1.4
 2018 JUN 10   02 50 43.6 33.9682 25.1058    6         2.6
 2018 JUN 10   04 48 51.5 37.4003 22.0880   13         1.8
 2018 JUN 10   07 20 59.5 39.8445 20.7135   14         2.4
 2018 JUN 10   07 34 27.2 37.6725 23.1295   70         2.2
 2018 JUN 10   08 07 48.8 35.4020 23.5795   10         2.5
 2018 JUN 10   08 40 25.2 41.7660 23.7097    6         2.3
 2018 JUN 10   08 43 08.6 40.2290 20.6832   17         2.2
 2018 JUN 10   09 14 47.6 36.6613 22.6215   13         2.2
 2018 JUN 10   09 36 24.7 39.5440 23.3355    9         1.8
 2018 JUN 10   10 57 27.6 39.8732 20.6947   13         2.0
 2018 JUN 10   10 57 45.7 36.6822 26.1647    9         2.4
 2018 JUN 10   11 25 47.4 39.3613 23.0912    8         1.8
 2018 JUN 10   12 45 17.7 38.2885 20.5005   17         1.8
 2018 JUN 10   13 04 57.8 37.9457 22.4585   14         1.7
 2018 JUN 10   14 27 35.2 41.0608 23.9624    8         1.5
 2018 JUN 10   15 17 58.5 38.0814 20.2524   24         1.5
 2018 JUN 10   15 44 20.0 36.4532 29.1763   20         3.6
 2018 JUN 10   15 51 37.7 35.3715 23.2440   16         2.5
 2018 JUN 10   16 03 16.3 36.3712 22.8543    9         2.9
 2018 JUN 10   16 51 28.2 39.2870 20.4870    7         1.8
 2018 JUN 10   16 56 23.9 39.2477 20.4000   16         1.2
 2018 JUN 10   17 44 03.9 38.6425 20.1095   28         1.8
 2018 JUN 10   17 44 09.8 38.0903 21.8175   25         1.2
 2018 JUN 10   17 59 29.3 36.7002 26.9117  149         2.9
 2018 JUN 10   20 11 03.4 38.1620 23.4475    6         1.8
 2018 JUN 10   20 19 22.6 38.2102 21.9142    6         2.2
 2018 JUN 10   20 46 00.8 38.6537 23.4668   12         1.6
 2018 JUN 10   22 26 03.7 38.1147 20.2757   20         1.4
 2018 JUN 10   22 35 25.3 40.9228 23.5688    6         1.5
 2018 JUN 10   22 52 17.4 38.4187 21.8178    9         1.6
 2018 JUN 10   23 26 11.5 38.1525 20.8303   16         1.3
 2018 JUN 10   23 26 53.0 39.8247 20.7497   26         1.2
 2018 JUN 10   23 38 50.1 38.6603 22.8335   14         1.7
 2018 JUN 10   23 50 10.2 39.1153 21.7135   10         2.1
 2018 JUN 11   00 24 35.9 37.2198 23.9917   20         2.3
 2018 JUN 11   00 55 25.1 39.5780 25.9630   13         2.2
 2018 JUN 11   01 41 38.2 34.9657 26.7957    8         2.7
 2018 JUN 11   01 41 43.8 37.5828 21.0177   15         2.2
 2018 JUN 11   02 16 53.3 38.4507 20.5105   13         2.0
 2018 JUN 11   02 57 28.1 38.6677 22.7957   12         1.6
 2018 JUN 11   03 08 13.3 36.6113 21.1785   12         2.1
 2018 JUN 11   03 54 13.8 36.4130 22.7923    9         2.5
 2018 JUN 11   05 45 58.2 38.9002 25.5592    9         2.5
 2018 JUN 11   06 14 44.0 37.4438 22.7112    6         1.9
 2018 JUN 11   06 22 22.9 37.4238 20.5490    9         2.3
 2018 JUN 11   06 23 52.3 38.6702 20.5762    9         1.4
 2018 JUN 11   07 13 39.0 35.3627 23.0013   12         3.0
 2018 JUN 11   07 46 58.8 36.8692 21.4638   25         2.2
 2018 JUN 11   09 20 00.8 38.0608 20.7583   14         1.9
 2018 JUN 11   11 05 48.9 39.0655 19.9530   13         1.8
 2018 JUN 11   11 13 03.2 38.0947 23.4218   12         1.6
 2018 JUN 11   13 39 58.4 38.2583 22.2475   48         1.7
 2018 JUN 11   14 07 39.8 39.3615 24.8682   13         3.5
 2018 JUN 11   14 15 56.6 38.5898 23.1332   14         1.7
 2018 JUN 11   14 22 38.7 39.3727 24.8180    7         2.9
 2018 JUN 11   14 24 15.3 36.5325 27.0372   14         3.4
 2018 JUN 11   14 44 00.2 39.3497 27.5505   12         2.8
 2018 JUN 11   16 56 54.0 37.3392 20.8467   16         1.9
 2018 JUN 11   17 18 46.5 38.2887 21.6598   22         1.5
 2018 JUN 11   18 43 22.2 40.9579 22.7151   10         1.7
 2018 JUN 11   19 41 36.1 37.5172 20.5800   10         1.6
 2018 JUN 11   20 05 45.8 38.9430 21.3952   17         1.1
 2018 JUN 11   20 12 48.4 37.5308 20.5832    9         2.0
 2018 JUN 11   21 00 36.0 38.7044 20.6474   12         1.4
 2018 JUN 11   21 20 46.0 38.2272 20.3972   20         1.2
 2018 JUN 11   21 21 05.3 41.6822 23.7015   10         1.1
 2018 JUN 11   21 22 59.9 39.3870 24.7830    9         2.0
 2018 JUN 11   21 28 22.4 35.6283 25.7423   47         2.5
 2018 JUN 11   22 55 17.3 39.3925 24.8382   11         2.5
 2018 JUN 12   00 09 51.8 36.2937 28.7468   39         2.1
 2018 JUN 12   00 28 26.2 37.4149 20.4391    8         2.9
 2018 JUN 12   00 56 06.9 38.6692 22.9270   13         1.5
 2018 JUN 12   01 44 20.3 38.8678 20.6233   15         0.9
 2018 JUN 12   01 58 23.6 38.3455 21.7415   24         1.1
 2018 JUN 12   02 02 16.1 38.7967 20.6205   10         1.6
 2018 JUN 12   02 45 12.8 38.6908 20.5992    9         2.0
 2018 JUN 12   03 49 42.9 40.3345 19.7020   10         2.3
 2018 JUN 12   08 00 33.3 38.0113 22.8745   12         1.7
 2018 JUN 12   08 45 14.4 34.7232 24.9663   15         3.8
 2018 JUN 12   09 31 57.5 34.7755 24.7095   23         3.1
 2018 JUN 12   12 56 04.8 38.7518 20.5903    8         1.9
 2018 JUN 12   14 58 46.0 37.7870 22.9290    9         1.7
 2018 JUN 12   15 41 57.9 38.6318 22.8047   17         1.7
 2018 JUN 12   15 51 39.7 38.1635 20.3315    8         1.4
 2018 JUN 12   16 27 35.9 38.7057 20.5963    8         3.0
 2018 JUN 12   16 49 57.0 40.6178 23.8118   10         2.6
 2018 JUN 12   17 39 26.8 34.8027 25.3113    8         2.1
 2018 JUN 12   18 55 37.9 39.5980 25.9895   10         1.8
 2018 JUN 12   18 57 14.7 39.5782 26.0541   23         1.8
 2018 JUN 12   19 22 38.3 36.2023 27.3685   15         3.4
 2018 JUN 12   20 05 58.9 37.8368 23.6522   13         1.4
 2018 JUN 12   20 20 02.6 38.0837 20.7358   14         1.9
 2018 JUN 12   20 29 03.6 38.3343 21.7352   15         1.5
 2018 JUN 12   21 03 17.1 34.7818 25.3427    7         2.5
 2018 JUN 12   21 45 27.5 37.6675 23.8614    6         1.3
 2018 JUN 12   22 24 35.8 39.3980 25.8907    7         1.3
 2018 JUN 12   22 25 16.2 38.2411 22.5426   12         1.7
 2018 JUN 12   23 02 22.5 39.1543 21.5343   15         1.3
 2018 JUN 12   23 13 09.2 37.4997 23.6422   10         1.3
 2018 JUN 12   23 13 14.1 37.7573 23.7717    7         1.1
 2018 JUN 12   23 14 41.4 38.3602 21.7775   27         1.0
 2018 JUN 12   23 31 18.7 38.6345 22.8210   16         1.5
 2018 JUN 12   23 45 17.7 41.2075 24.0072   12         1.3
 2018 JUN 12   23 53 12.6 37.7957 23.7968   10         1.0
 2018 JUN 12   23 57 47.1 38.9452 20.8423   24         1.4
 2018 JUN 13   01 17 17.3 38.2178 23.8330   12         2.5
 2018 JUN 13   01 21 05.7 39.8558 22.5902    9         1.7
 2018 JUN 13   01 37 07.6 38.4562 20.5545    8         1.6
 2018 JUN 13   02 24 47.0 36.4743 23.2102   52         2.2
 2018 JUN 13   03 02 55.7 38.0797 20.5618   14         1.8
 2018 JUN 13   03 08 24.6 40.3656 19.6674    6         2.7
 2018 JUN 13   04 31 32.2 40.2607 19.7082    8         2.1
 2018 JUN 13   05 14 22.8 40.2365 19.5828   11         2.1
 2018 JUN 13   07 51 47.8 35.0415 23.7088   22         2.4
 2018 JUN 13   09 16 59.2 36.5158 22.4263    8         2.0
 2018 JUN 13   11 15 31.2 37.1298 22.1137   11         1.7
 2018 JUN 13   11 58 45.7 37.7737 23.2626   10         1.2
 2018 JUN 13   12 04 46.7 40.3727 22.3947   10         2.4
 2018 JUN 13   12 15 45.0 37.7655 23.3405   21         1.2
 2018 JUN 13   12 29 29.8 38.0397 23.0017   95         1.8
 2018 JUN 13   13 31 40.4 38.5693 21.3721   25         2.2
 2018 JUN 13   13 31 58.3 38.6148 21.4810   18         1.7
 2018 JUN 13   14 17 57.6 38.1487 21.8168   21         2.1
 2018 JUN 13   14 38 51.6 35.0517 25.9802   21         3.1
 2018 JUN 13   14 47 46.9 35.2355 26.0213    5         2.9
 2018 JUN 13   19 26 45.4 34.8677 24.6850   29         2.6
 2018 JUN 13   19 37 47.7 36.6738 25.7735   18         2.1
 2018 JUN 13   19 48 25.2 37.6982 21.2830   27         1.6
 2018 JUN 13   20 36 11.4 35.4877 23.0763   41         3.0
 2018 JUN 13   21 17 31.4 37.8258 22.2865   14         1.4
 2018 JUN 13   22 32 16.8 34.5658 25.2017   20         1.7
