DATE         TIME     LAT.   LONG.  DEPTH    MAGNITUDE            
                   (GMT)    (N)    (E)    (km)       (Local)
 2021 APR  5   01 24 44.2 39.7403 22.1640    4         0.9
 2021 APR  5   01 44 06.7 39.6410 22.1544   12         1.5
 2021 APR  5   01 54 41.3 39.6794 22.2441    6         1.3
 2021 APR  5   02 05 57.7 39.8524 21.9136    9         2.2
 2021 APR  5   02 14 22.8 36.8893 22.2171    6         3.5
 2021 APR  5   02 24 57.7 35.1984 22.7802   14         3.2
 2021 APR  5   02 58 01.8 35.0615 24.1429   26         2.0
 2021 APR  5   03 19 08.9 39.2345 20.7774   17         2.1
 2021 APR  5   03 26 40.1 39.8003 21.9987    8         1.6
 2021 APR  5   03 43 17.5 39.6025 22.2386    8         1.4
 2021 APR  5   03 59 58.2 37.6913 20.6351   12         1.8
 2021 APR  5   04 28 16.2 39.7389 22.1251    6         0.4
 2021 APR  5   04 30 12.4 39.6263 22.2441    5         1.1
 2021 APR  5   04 34 56.1 39.8122 22.0161    6         1.4
 2021 APR  5   04 58 08.5 39.7980 22.0624    7         1.4
 2021 APR  5   05 02 35.1 40.1761 19.8459   11         3.5
 2021 APR  5   05 12 38.9 40.2219 19.9631    6         2.5
 2021 APR  5   05 32 07.8 39.7307 22.1251    5         0.7
 2021 APR  5   06 04 55.2 38.0791 20.7646   15         1.8
 2021 APR  5   06 18 18.5 39.7279 22.1013   10         1.4
 2021 APR  5   06 19 56.2 39.7957 21.9438    4         1.8
 2021 APR  5   06 40 17.4 39.7366 22.0889    4         1.5
 2021 APR  5   07 12 35.7 39.7325 22.1090    5         1.3
 2021 APR  5   07 57 55.0 39.7252 22.1837    7         0.9
 2021 APR  5   08 14 57.3 39.7215 22.1489    9         0.9
 2021 APR  5   08 22 45.2 39.7508 22.1416    8         1.9
 2021 APR  5   08 38 01.1 39.7829 21.9795    8         2.0
 2021 APR  5   09 06 00.4 39.7554 22.0766    6         1.7
 2021 APR  5   09 11 44.9 37.6927 20.9981   18         1.9
 2021 APR  5   10 41 07.5 38.8271 21.0420   12         1.8
 2021 APR  5   12 05 59.7 39.7911 21.9859    7         1.6
 2021 APR  5   12 32 27.9 39.7078 22.1306    8         0.5
 2021 APR  5   13 40 33.1 39.7948 21.9649    7         2.7
 2021 APR  5   14 01 37.4 36.1272 23.1660   10         2.4
 2021 APR  5   14 06 18.2 39.2468 20.7385   16         1.9
 2021 APR  5   14 26 39.6 39.7137 22.1942   10         1.8
 2021 APR  5   15 05 02.0 36.4526 27.1216   10         2.9
 2021 APR  5   15 31 23.0 39.7563 22.0592    5         1.5
 2021 APR  5   15 54 12.7 39.8154 21.9626    6         1.1
 2021 APR  5   16 50 20.8 39.6249 22.1732    7         2.3
 2021 APR  5   16 58 31.0 35.0885 22.7509   18         2.6
 2021 APR  5   17 08 27.1 39.7591 22.1663   11         1.4
 2021 APR  5   17 08 39.9 35.3641 23.0374   15         2.2
 2021 APR  5   17 11 36.6 39.8195 22.0226    6         1.2
 2021 APR  5   18 12 46.8 39.7902 22.0335    8         1.3
 2021 APR  5   18 23 25.6 36.8944 22.2221   10         2.2
 2021 APR  5   18 24 42.9 39.7939 21.9521   10         1.6
 2021 APR  5   18 40 14.4 39.7847 22.0418    6         1.5
 2021 APR  5   18 58 02.2 36.4618 27.1527   14         2.9
 2021 APR  5   19 32 22.6 39.6712 22.1782   12         1.2
 2021 APR  5   20 00 34.5 39.7591 22.1324    6         0.7
 2021 APR  5   20 09 14.6 38.3400 22.1965   10         1.2
 2021 APR  5   20 17 31.7 38.4219 25.7108   18         1.9
 2021 APR  5   20 18 43.7 38.9932 24.2459   14         2.0
 2021 APR  5   20 28 25.3 39.8003 22.0390    6         1.6
 2021 APR  5   20 39 43.1 36.4792 27.1170   16         2.6
 2021 APR  5   22 16 10.6 35.7660 23.4137   11         2.6
 2021 APR  5   22 23 23.9 39.7366 23.5245   17         2.2
 2021 APR  5   22 36 30.3 38.0663 22.3064    4         1.7
 2021 APR  5   23 27 11.2 38.3995 21.9942   10         1.2
 2021 APR  5   23 27 30.6 39.1008 24.2372   15         2.8
 2021 APR  6   00 40 41.2 39.8222 22.0702    4         1.2
 2021 APR  6   01 31 11.6 39.8103 21.9612    4         1.3
 2021 APR  6   01 40 37.7 38.2791 22.1640    8         1.1
 2021 APR  6   01 55 53.0 37.9810 23.9106    5         1.1
 2021 APR  6   02 09 23.8 39.6425 22.2423    5         0.9
 2021 APR  6   02 16 47.2 39.7769 22.0816    6         1.1
 2021 APR  6   02 29 12.3 39.6593 22.2588    5         0.9
 2021 APR  6   03 23 37.1 39.7261 22.1315    5         2.2
 2021 APR  6   03 42 41.8 39.7398 22.1059    6         1.3
 2021 APR  6   04 11 48.6 34.9796 24.1415   18         3.5
 2021 APR  6   04 46 38.2 39.8058 22.0317    8         1.9
 2021 APR  6   04 56 57.9 39.7682 22.1205    6         0.7
 2021 APR  6   05 40 28.9 39.7301 22.0877    5         0.7
 2021 APR  6   05 41 32.8 39.8039 22.0226    8         1.3
 2021 APR  6   05 46 33.9 39.8003 21.9841    5         1.5
 2021 APR  6   06 39 46.5 39.8012 22.0134    9         1.8
 2021 APR  6   07 02 10.9 39.8016 21.9818    5         2.0
 2021 APR  6   07 04 54.5 39.7133 22.1709    9         2.0
 2021 APR  6   07 08 37.9 39.7133 22.1956    9         1.9
 2021 APR  6   07 24 28.2 39.8131 22.0070   10         1.8
 2021 APR  6   07 28 53.3 39.8323 21.9530    5         1.8
 2021 APR  6   07 42 26.3 37.3141 20.8401   10         2.7
 2021 APR  6   07 58 05.2 39.5366 23.6531    8         2.7
 2021 APR  6   08 18 10.6 37.6909 22.2414   19         1.8
 2021 APR  6   09 18 04.1 39.9142 21.9278   11         1.7
 2021 APR  6   09 34 23.3 39.2349 20.7541    5         2.4
 2021 APR  6   09 56 27.4 39.5572 23.6124   13         2.8
 2021 APR  6   10 00 53.2 39.7325 22.1718    6         0.9
 2021 APR  6   10 43 41.6 39.8048 22.0619   10         1.0
 2021 APR  6   11 04 42.7 39.8259 21.9640   11         1.7
 2021 APR  6   11 25 18.1 39.6158 22.2025    6         1.4
 2021 APR  6   11 29 12.3 39.7975 21.9530   12         1.7
 2021 APR  6   11 32 54.2 38.3867 22.1040   12         1.6
 2021 APR  6   11 46 35.2 39.8085 22.0335   12         1.6
 2021 APR  6   11 55 24.6 39.8080 22.0468    9         1.3
 2021 APR  6   12 03 18.5 39.7824 22.0468    7         1.6
 2021 APR  6   13 44 14.1 36.3959 21.6962   22         2.6
 2021 APR  6   14 17 57.4 39.7261 22.2011    9         1.2
 2021 APR  6   14 30 44.0 37.8085 21.1514   26         2.1
 2021 APR  6   14 43 47.7 37.0097 23.8664   16         2.4
 2021 APR  6   15 16 17.0 38.3528 22.2725   12         2.2
 2021 APR  6   15 54 25.5 39.7169 22.0912   21         2.0
 2021 APR  6   16 37 39.9 39.8007 22.0688    6         1.4
 2021 APR  6   16 55 25.5 39.7572 22.1342    9         1.6
 2021 APR  6   17 02 38.5 39.7169 22.1727    8         1.3
 2021 APR  6   18 01 53.1 39.6410 22.1452    9         2.0
 2021 APR  6   18 28 09.5 39.7856 22.0033    7         1.2
 2021 APR  6   19 31 34.0 39.7865 22.0775    8         0.9
 2021 APR  6   19 59 47.5 38.9255 26.1209   13         3.3
 2021 APR  6   20 03 32.6 39.7865 21.9356    6         1.3
 2021 APR  6   20 41 05.7 38.2851 22.1828   11         1.7
 2021 APR  6   20 58 28.4 39.7050 22.1526   11         2.1
 2021 APR  6   21 19 25.2 39.7499 22.1013    9         1.7
 2021 APR  6   21 22 27.2 38.3624 22.0514   11         1.3
 2021 APR  6   21 28 00.1 39.7188 22.0766   10         1.6
 2021 APR  6   21 54 20.7 38.3711 22.1059   10         1.4
 2021 APR  6   21 59 01.7 38.1876 22.5650   18         1.6
 2021 APR  6   22 47 13.1 36.7461 21.8761   18         3.0
 2021 APR  6   22 57 46.9 38.3821 21.9374   11         1.7
 2021 APR  6   23 18 26.6 39.7202 22.1750    9         2.4
 2021 APR  6   23 22 56.6 39.7691 22.0546    8         1.5
 2021 APR  6   23 48 38.0 39.7728 22.0601    6         1.4
 2021 APR  7   00 27 47.7 39.8154 21.9168    7         1.9
 2021 APR  7   00 31 31.5 39.7316 22.1654    8         0.7
 2021 APR  7   00 33 45.7 38.9383 26.0623   13         2.6
 2021 APR  7   00 41 04.7 38.3757 22.3622   15         1.9
 2021 APR  7   00 44 27.2 38.1642 22.6231   14         2.0
 2021 APR  7   01 33 40.8 39.7169 22.1873    9         1.0
 2021 APR  7   01 38 23.9 38.2883 22.1915   12         1.4
 2021 APR  7   02 38 33.2 39.7389 22.1562    7         0.6
 2021 APR  7   03 10 20.3 37.7403 24.1905   13         1.3
 2021 APR  7   04 45 40.9 39.7325 22.0683    6         2.0
 2021 APR  7   06 29 16.0 35.0308 25.1797   19         2.6
 2021 APR  7   06 29 22.6 39.7435 22.0811    5         0.7
 2021 APR  7   06 55 34.6 36.4838 27.1710   14         3.8
 2021 APR  7   07 07 27.4 39.5755 22.2519    4         1.4
 2021 APR  7   07 08 17.2 36.4737 27.1738   14         4.0
 2021 APR  7   07 25 33.4 36.4380 27.1509    8         3.0
 2021 APR  7   08 03 59.4 39.7751 22.0340    4         1.5
 2021 APR  7   08 12 43.1 39.7380 22.1599    7         1.1
 2021 APR  7   08 15 56.2 34.7763 24.5663   35         2.5
 2021 APR  7   08 46 34.8 39.7728 22.0793    2         1.2
 2021 APR  7   08 50 32.3 40.1889 19.9484    5         3.2
 2021 APR  7   09 06 41.1 39.7224 22.1544    5         2.1
 2021 APR  7   09 22 26.3 36.4609 27.1646    7         2.6
 2021 APR  7   09 25 25.2 39.7984 21.9420    6         1.7
 2021 APR  7   09 32 48.9 39.7755 22.1022    6         1.1
 2021 APR  7   09 44 38.2 39.7563 22.1306    7         1.4
 2021 APR  7   09 45 41.5 39.7755 22.1022    7         1.4
 2021 APR  7   09 48 43.0 39.7462 22.1196    7         1.6
 2021 APR  7   10 11 21.8 39.7398 22.1059    6         1.9
 2021 APR  7   11 00 43.0 39.2079 25.8394    5         2.6
 2021 APR  7   11 11 08.5 39.7517 22.1159    5         1.0
 2021 APR  7   11 12 15.7 39.7934 21.9498    4         0.9
 2021 APR  7   11 26 38.2 36.4792 27.1848   14         3.7
 2021 APR  7   12 07 23.3 39.6986 22.0921    8         2.1
 2021 APR  7   12 51 57.7 39.7408 22.1526    6         1.1
 2021 APR  7   12 54 11.0 39.7536 22.1361    7         0.5
 2021 APR  7   13 14 14.7 36.8156 22.7870   13         2.3
 2021 APR  7   13 43 51.3 39.7824 22.0908    9         3.2
 2021 APR  7   14 38 57.8 39.8058 22.0042    6         1.8
 2021 APR  7   15 39 37.7 36.4343 27.1179    9         2.6
 2021 APR  7   16 00 54.7 39.8227 21.9131   11         1.7
 2021 APR  7   16 47 12.0 37.3558 20.5467   14         2.5
 2021 APR  7   16 59 01.8 37.3416 20.8786   12         2.3
 2021 APR  7   17 17 42.9 39.8030 22.0326    6         1.1
 2021 APR  7   17 31 22.7 38.2745 22.2528    9         1.2
 2021 APR  7   17 52 24.0 37.4652 20.7111   16         2.5
 2021 APR  7   18 12 55.3 39.7865 22.0894    7         1.5
 2021 APR  7   18 20 01.1 39.8012 22.0345    8         1.5
 2021 APR  7   18 37 29.4 39.7197 22.1297    8         1.1
 2021 APR  7   18 38 25.8 39.8177 22.0015    9         1.1
 2021 APR  7   18 57 42.1 39.7609 22.1397    6         0.5
 2021 APR  7   18 59 44.8 39.6996 22.2313    8         1.0
 2021 APR  7   19 21 19.3 39.6176 22.1988    9         1.3
 2021 APR  7   21 12 18.5 39.5714 22.2826    6         1.6
 2021 APR  7   21 12 50.5 39.5778 22.2633   10         0.7
 2021 APR  7   21 13 33.2 39.7865 22.0207    6         0.5
 2021 APR  7   21 14 19.5 34.7122 24.0903   27         2.6
 2021 APR  7   21 25 50.0 39.7783 22.0802    5         1.4
 2021 APR  7   21 26 34.4 39.8044 21.9278   10         2.1
 2021 APR  7   21 38 28.5 38.4270 21.9447    9         1.5
 2021 APR  7   21 41 17.5 39.6776 22.2249   11         1.4
 2021 APR  7   21 48 22.7 39.7453 22.1361    9         1.4
 2021 APR  7   21 54 56.6 36.4682 27.1500   14         4.2
 2021 APR  7   22 03 03.7 39.7646 22.1342   10         1.5
 2021 APR  7   22 16 06.9 36.4330 27.0918   13         2.5
 2021 APR  7   22 35 05.9 36.4806 27.1165   15         3.9
 2021 APR  7   23 07 29.3 38.2072 23.1468   15         1.6
 2021 APR  7   23 13 57.0 39.6597 22.1384    6         0.5
 2021 APR  8   00 10 06.8 37.5375 20.7816   14         2.3
 2021 APR  8   00 19 20.1 37.3526 21.0214   12         1.9
 2021 APR  8   00 27 29.2 38.3931 22.1223   12         1.9
 2021 APR  8   00 33 48.2 36.4558 27.1587   14         4.4
 2021 APR  8   00 39 24.2 36.4357 27.1852   14         3.2
 2021 APR  8   00 41 26.2 39.7298 22.1013    6         0.8
 2021 APR  8   00 55 33.2 36.3895 27.0346    7         2.9
 2021 APR  8   00 59 20.3 38.9479 26.0930   14         2.0
 2021 APR  8   00 59 58.8 39.7920 22.0866   10         1.2
 2021 APR  8   01 00 47.9 36.4105 27.0941   14         3.8
 2021 APR  8   01 10 17.0 38.5556 22.3306   66         1.8
 2021 APR  8   01 11 08.2 36.4325 27.1710   11         2.8
 2021 APR  8   01 28 26.6 35.0816 23.7666   30         2.6
 2021 APR  8   01 36 55.5 39.8341 21.9173    9         2.0
 2021 APR  8   01 41 50.0 39.8131 21.9374    7         0.5
 2021 APR  8   01 42 36.8 39.7293 22.0963    6         0.9
 2021 APR  8   01 42 45.7 38.2631 21.7451    9         0.9
 2021 APR  8   01 44 02.4 39.7783 22.0757    6         0.3
 2021 APR  8   02 09 13.3 39.2262 24.4313   27         2.1
 2021 APR  8   02 16 23.4 36.5250 25.4984   12         2.2
 2021 APR  8   02 18 33.8 39.5805 22.2450    8         1.6
 2021 APR  8   02 21 28.4 36.5337 25.5025   12         2.1
 2021 APR  8   02 37 25.0 38.3913 22.1324   14         1.4
 2021 APR  8   02 43 17.0 36.4645 27.1536   14         2.6
 2021 APR  8   02 51 59.3 39.5714 22.2771    8         1.9
 2021 APR  8   02 55 25.7 39.7252 22.1104    6         1.0
 2021 APR  8   03 13 15.5 39.7824 22.0340    6         1.0
 2021 APR  8   03 24 53.0 39.7801 22.0720    7         1.0
 2021 APR  8   03 33 56.0 36.3885 27.0392   14         2.4
 2021 APR  8   03 36 29.3 36.4883 27.2214   15         2.2
 2021 APR  8   03 41 12.3 36.0283 23.2768   16         2.8
 2021 APR  8   04 08 58.3 37.8117 26.7018   11         2.7
 2021 APR  8   04 25 55.1 39.6431 22.1746    5         0.9
 2021 APR  8   04 27 58.8 36.4407 27.1555    8         2.9
 2021 APR  8   04 33 21.9 36.4609 27.1536   12         3.3
 2021 APR  8   04 36 04.6 37.3993 20.5060    8         2.7
 2021 APR  8   04 45 56.3 36.4307 27.1436   11         2.7
 2021 APR  8   04 59 15.1 39.7220 22.0505    7         0.8
 2021 APR  8   05 50 13.7 39.7737 22.0784    6         1.2
 2021 APR  8   07 15 50.1 38.2031 22.7344   10         1.9
 2021 APR  8   07 21 56.4 38.0699 22.0207   16         2.5
 2021 APR  8   07 22 10.9 39.7746 22.0757    6         0.8
 2021 APR  8   07 45 52.1 38.3963 22.0303    7         1.8
 2021 APR  8   08 24 46.0 39.0184 20.6383   20         2.2
 2021 APR  8   08 44 21.4 39.7765 22.0628    5         0.7
 2021 APR  8   09 17 31.8 38.9983 20.7161    5         3.0
 2021 APR  8   09 24 32.6 39.8007 21.9186    7         2.1
 2021 APR  8   09 43 51.2 38.1411 23.5108    5         1.5
 2021 APR  8   10 24 45.5 38.2800 22.5549   22         1.6
 2021 APR  8   11 00 02.7 39.7591 22.1361    7         1.1
 2021 APR  8   11 00 11.1 39.7545 22.1278    6         1.1
 2021 APR  8   11 20 44.3 39.8332 21.9722   14         1.8
 2021 APR  8   11 56 55.8 38.1871 22.7266   15         1.8
 2021 APR  8   12 04 51.8 39.8726 21.8825    7         2.0
 2021 APR  8   12 41 51.1 36.6696 21.5854   30         2.5
 2021 APR  8   12 51 40.7 36.4371 27.1371    8         2.8
 2021 APR  8   13 02 34.7 37.5137 21.6898    4         2.2
 2021 APR  8   14 15 12.8 36.4279 27.2507    8         3.0
 2021 APR  8   14 31 16.8 39.7330 22.0633    9         0.6
 2021 APR  8   14 55 56.9 39.7733 22.0908   12         1.8
 2021 APR  8   15 22 30.1 38.2933 22.1928   13         1.4
 2021 APR  8   15 23 05.6 36.4302 27.0982   10         4.2
 2021 APR  8   15 33 32.9 39.7435 22.1388    6         1.0
 2021 APR  8   15 35 13.9 39.8776 21.9260    6         1.1
 2021 APR  8   15 59 57.1 39.8021 22.0445    8         1.7
 2021 APR  8   16 05 48.9 39.8007 22.0230    8         1.1
 2021 APR  8   16 36 00.7 39.8076 22.0107    6         0.7
 2021 APR  8   16 40 17.8 36.4755 23.0447   15         2.2
 2021 APR  8   16 43 31.0 39.7806 21.9662    8         0.5
 2021 APR  8   16 44 48.6 38.0562 23.6760   12         1.1
 2021 APR  8   16 53 27.1 38.0077 22.9692   90         3.1
 2021 APR  8   17 08 43.0 39.7499 22.1452    8         1.3
 2021 APR  8   17 27 00.4 36.4622 27.1577   13         3.5
 2021 APR  8   17 43 08.4 35.9651 23.8417   25         2.6
 2021 APR  8   18 16 44.7 39.8021 21.8953    7         0.7
 2021 APR  8   19 26 58.6 39.8167 21.8935    9         1.1
 2021 APR  8   20 46 26.1 39.5815 22.1855    6         1.6
 2021 APR  8   21 11 49.2 39.7879 22.0981   11         1.5
 2021 APR  8   21 43 03.1 39.7829 22.0674    8         1.1
 2021 APR  8   22 24 02.9 39.7774 22.0766    2         1.0
 2021 APR  8   22 39 01.2 39.7765 22.1049    7         1.4
 2021 APR  8   22 52 26.1 39.7952 21.9370    7         1.5
 2021 APR  8   23 12 21.8 39.7701 22.1233    8         1.9
 2021 APR  8   23 20 26.7 39.8149 22.0143    7         1.7
 2021 APR  8   23 26 37.3 38.5245 22.5449   13         1.5
 2021 APR  8   23 35 22.2 36.4499 27.1353   11         2.9
 2021 APR  8   23 44 12.1 38.2855 21.7694   10         1.8
 2021 APR  8   23 54 40.6 39.7792 22.0573    8         1.7
 2021 APR  8   23 58 05.2 37.6620 20.6937   13         2.0
 2021 APR  9   00 08 45.0 39.7115 22.1873    8         1.2
 2021 APR  9   00 44 18.5 39.6451 22.2025    6         1.8
 2021 APR  9   01 03 49.0 38.2539 21.7268   11         1.1
 2021 APR  9   01 15 18.1 39.7646 22.1498   10         0.8
 2021 APR  9   01 33 20.2 38.2906 21.7873   12         1.0
 2021 APR  9   01 43 04.0 39.7664 22.1379    8         0.6
 2021 APR  9   01 45 18.2 39.7508 22.0821    7         0.9
 2021 APR  9   01 51 02.7 39.6318 22.2249   10         1.7
 2021 APR  9   01 59 50.7 39.7673 22.0885    6         0.8
 2021 APR  9   02 01 25.9 36.4499 27.1811    8         3.1
 2021 APR  9   02 31 26.8 39.7536 22.0674    6         1.1
 2021 APR  9   03 10 50.4 39.7623 22.1255    9         0.2
 2021 APR  9   03 20 02.5 36.4618 27.1417   16         3.0
 2021 APR  9   03 48 22.4 39.7746 22.0528    7         0.2
 2021 APR  9   04 00 36.2 39.8131 21.9072    8         1.1
 2021 APR  9   04 02 43.6 39.7426 22.1288    8         1.1
 2021 APR  9   04 07 26.7 39.7430 22.1283    7         1.2
 2021 APR  9   04 09 45.3 39.7527 22.1544    7         1.0
 2021 APR  9   04 33 09.3 39.6620 22.1654    5         0.6
 2021 APR  9   04 39 24.9 39.7215 22.1169    6         1.4
 2021 APR  9   04 47 56.7 39.8039 21.9319    6         3.0
 2021 APR  9   05 00 07.4 39.7856 21.9081    5         0.6
 2021 APR  9   05 00 21.9 39.7920 21.9328    5         1.5
 2021 APR  9   05 01 06.5 39.7160 22.1947    8         1.0
 2021 APR  9   05 02 05.6 39.7929 21.9154    6         1.0
 2021 APR  9   05 15 05.0 39.8007 21.8948    7         1.2
 2021 APR  9   05 18 28.7 36.1844 23.4567   44         3.1
 2021 APR  9   05 21 05.5 39.7975 21.9283    5         2.6
 2021 APR  9   05 22 37.9 39.6144 22.2514    6         1.4
 2021 APR  9   05 33 59.5 36.4558 27.1257   16         2.8
 2021 APR  9   06 27 00.3 39.6309 22.1992    5         1.5
 2021 APR  9   06 50 44.4 39.7481 22.0995    7         1.7
 2021 APR  9   07 07 57.8 39.8502 21.9809   10         1.7
 2021 APR  9   08 06 59.9 37.2336 20.4556    6         3.2
 2021 APR  9   08 22 46.3 39.2958 20.8369   11         2.5
 2021 APR  9   08 41 38.3 39.7334 22.1452    6         1.0
 2021 APR  9   08 45 04.2 39.7824 21.8784   10         0.9
 2021 APR  9   09 25 57.4 39.7435 22.1132    6         1.6
 2021 APR  9   09 50 59.2 38.1496 23.5762    6         1.1
 2021 APR  9   10 07 02.2 38.2484 21.7387    6         1.1
 2021 APR  9   11 34 40.1 39.7939 21.9640    7         1.6
 2021 APR  9   11 55 54.3 37.4680 20.7486   17         2.4
 2021 APR  9   13 05 54.9 39.7655 22.2047    6         1.2
 2021 APR  9   13 06 42.7 38.2585 21.7461    7         1.0
 2021 APR  9   13 19 47.0 38.7442 20.5710    7         2.3
 2021 APR  9   13 21 43.8 38.7547 20.5879   12         2.1
 2021 APR  9   13 43 31.3 39.7243 22.1709    8         1.8
 2021 APR  9   13 55 44.2 39.6002 22.2931    8         1.1
 2021 APR  9   13 56 17.6 38.7245 20.6117    8         2.5
 2021 APR  9   15 24 49.8 39.7856 22.0409    9         0.4
 2021 APR  9   15 30 26.5 39.7462 22.1288    8         1.1
 2021 APR  9   16 08 12.7 37.6236 20.2524    7         2.1
 2021 APR  9   16 59 12.4 39.7481 22.1196    6         0.7
 2021 APR  9   17 17 39.4 39.7884 22.1150   10         1.7
 2021 APR  9   17 21 40.8 36.4828 27.2141   12         3.7
 2021 APR  9   17 39 39.3 36.4700 27.1793   14         3.5
 2021 APR  9   17 40 33.3 39.7357 22.1320    6         0.5
 2021 APR  9   17 42 05.3 39.7865 22.0280   10         0.9
 2021 APR  9   18 06 13.0 36.4682 27.1719   14         3.0
 2021 APR  9   18 53 37.1 39.0019 20.6621   16         1.6
 2021 APR  9   19 09 46.6 39.8030 22.0445    7         1.8
 2021 APR  9   19 45 28.1 39.7755 22.0564    7         1.5
 2021 APR  9   19 51 01.8 39.7316 22.1196   11         1.6
 2021 APR  9   20 14 55.8 36.4581 27.1820   11         3.3
